id	date	home_team	home_team_score	visit_team	visit_team_score
400489298	2014-12-26	Dallas Mavericks	107	San Antonio	116
400489328	2014-12-30	Minnesota	98	Dallas Mavericks	100
400489341	2014-01-01	Washington	78	Dallas Mavericks	87
400489393	2014-01-08	San Antonio	112	Dallas Mavericks	90
400489409	2014-01-10	New Orleans	90	Dallas Mavericks	107
400489422	2014-01-11	Dallas Mavericks	110	New Orleans	107
400489433	2014-01-13	Dallas Mavericks	107	Orlando	88
400489473	2014-01-18	Dallas Mavericks	111	Portland	127
400489554	2014-01-29	Dallas Mavericks	115	Houston	117
400489603	2014-02-05	Memphis	96	Dallas Mavericks	110
400489619	2014-02-07	Dallas Mavericks	103	Utah	81
400489643	2014-02-11	Charlotte	114	Dallas Mavericks	89
400489671	2014-02-18	Dallas Mavericks	106	Miami	117
400489729	2014-02-26	Dallas Mavericks	108	New Orleans	89
400489761	2014-03-02	San Antonio	112	Dallas Mavericks	106
400489785	2014-03-05	Denver	115	Dallas Mavericks	110
400489797	2014-03-07	Dallas Mavericks	103	Portland	98
400489837	2014-03-12	Utah	101	Dallas Mavericks	108
400489865	2014-03-16	Oklahoma City	86	Dallas Mavericks	109
400489887	2014-03-19	Dallas Mavericks	122	Minnesota	123
400489901	2014-03-21	Dallas Mavericks	122	Denver	106
400489932	2014-03-25	Dallas Mavericks	128	Oklahoma City	119
400490032	2014-04-08	Utah	83	Dallas Mavericks	95
400490047	2014-04-10	Dallas Mavericks	100	San Antonio	109
400490089	2014-04-16	Memphis	106	Dallas Mavericks	105
400488882	2014-10-30	Houston Rockets	96	Charlotte	83
400488911	2014-11-02	Utah	93	Houston Rockets	104
400488931	2014-11-05	Portland	101	Houston Rockets	116
400489014	2014-11-16	Houston Rockets	122	Denver	111
400489065	2014-11-23	Houston Rockets	112	Minnesota	101
400489079	2014-11-25	Memphis	86	Houston Rockets	93
400489094	2014-11-27	Houston Rockets	113	Atlanta	84
400489118	2014-11-30	San Antonio	106	Houston Rockets	112
400489132	2014-12-02	Utah	109	Houston Rockets	103
400489174	2014-12-08	Houston Rockets	98	Orlando	88
400489201	2014-12-12	Portland	111	Houston Rockets	104
400489294	2014-12-25	San Antonio	98	Houston Rockets	111
400489297	2014-12-26	Houston Rockets	100	Memphis	92
400489315	2014-12-28	Houston Rockets	107	New Orleans	98
400489323	2014-12-29	Oklahoma City	117	Houston Rockets	86
400489406	2014-01-10	Atlanta	83	Houston Rockets	80
400489417	2014-01-11	Washington	107	Houston Rockets	114
400489445	2014-01-15	New Orleans	100	Houston Rockets	103
400489453	2014-01-16	Houston Rockets	92	Oklahoma City	104
400489487	2014-01-20	Houston Rockets	126	Portland	113
400489515	2014-01-24	Houston Rockets	87	Memphis	88
400489522	2014-01-25	Memphis	99	Houston Rockets	81
400489544	2014-01-28	Houston Rockets	97	San Antonio	90
400489641	2014-02-10	Minnesota	89	Houston Rockets	107
400489657	2014-02-12	Houston Rockets	113	Washington	112
400489773	2014-03-04	Houston Rockets	106	Miami	103
400489778	2014-03-05	Orlando	89	Houston Rockets	101
400489812	2014-03-09	Houston Rockets	118	Portland	113
400489828	2014-03-11	Oklahoma City	106	Houston Rockets	98
400489862	2014-03-16	Miami	113	Houston Rockets	104
400489873	2014-03-17	Houston Rockets	124	Utah	86
400489892	2014-03-20	Houston Rockets	129	Minnesota	106
400489920	2014-03-24	Charlotte	89	Houston Rockets	100
400490012	2014-04-04	Houston Rockets	111	Oklahoma City	107
400490026	2014-04-06	Houston Rockets	130	Denver	125
400490044	2014-04-09	Denver	123	Houston Rockets	116
400490056	2014-04-11	Minnesota	112	Houston Rockets	110
400490067	2014-04-12	Houston Rockets	111	New Orleans	104
400490082	2014-04-14	Houston Rockets	104	San Antonio	98
400490092	2014-04-16	New Orleans	105	Houston Rockets	100
400488886	2014-10-30	San Antonio	101	Memphis Grizzlies	94
400488938	2014-11-06	Memphis Grizzlies	84	New Orleans	99
400489054	2014-11-22	Memphis Grizzlies	86	San Antonio	102
400489180	2014-12-09	Memphis Grizzlies	94	Orlando	85
400489193	2014-12-11	Memphis Grizzlies	100	Oklahoma City	116
400489208	2014-12-13	New Orleans	104	Memphis Grizzlies	98
400489224	2014-12-15	Memphis Grizzlies	93	Minnesota	101
400489286	2014-12-23	Memphis Grizzlies	104	Utah	94
400489316	2014-12-28	Memphis Grizzlies	120	Denver	99
400489360	2014-01-03	Denver	111	Memphis Grizzlies	108
400489387	2014-01-07	Memphis Grizzlies	108	San Antonio	110
400489426	2014-01-12	Memphis Grizzlies	108	Atlanta	101
400489437	2014-01-14	Memphis Grizzlies	90	Oklahoma City	87
400489484	2014-01-20	Memphis Grizzlies	92	New Orleans	95
400489545	2014-01-28	Portland	81	Memphis Grizzlies	98
400489564	2014-01-31	Minnesota	90	Memphis Grizzlies	94
400489589	2014-02-03	Oklahoma City	86	Memphis Grizzlies	77
400489623	2014-02-08	Atlanta	76	Memphis Grizzlies	79
400489646	2014-02-11	Memphis Grizzlies	92	Washington	89
400489651	2014-02-12	Orlando	81	Memphis Grizzlies	86
400489698	2014-02-22	Charlotte	92	Memphis Grizzlies	89
400489741	2014-02-28	Oklahoma City	113	Memphis Grizzlies	107
400489763	2014-03-03	Washington	104	Memphis Grizzlies	110
400489803	2014-03-08	Memphis Grizzlies	111	Charlotte	89
400489826	2014-03-11	Memphis Grizzlies	109	Portland	99
400489836	2014-03-12	New Orleans	88	Memphis Grizzlies	90
400489884	2014-03-19	Memphis Grizzlies	96	Utah	86
400489900	2014-03-21	Miami	91	Memphis Grizzlies	86
400489924	2014-03-24	Memphis Grizzlies	109	Minnesota	92
400489943	2014-03-26	Utah	87	Memphis Grizzlies	91
400489972	2014-03-30	Portland	105	Memphis Grizzlies	98
400489982	2014-03-31	Denver	92	Memphis Grizzlies	94
400489995	2014-04-02	Minnesota	102	Memphis Grizzlies	88
400490002	2014-04-04	Memphis Grizzlies	100	Denver	92
400490027	2014-04-06	San Antonio	112	Memphis Grizzlies	92
400490040	2014-04-09	Memphis Grizzlies	107	Miami	102
400488894	2014-11-01	Orlando	110	New Orleans Pelicans	90
400488908	2014-11-02	New Orleans Pelicans	105	Charlotte	84
400488992	2014-11-13	Utah	111	New Orleans Pelicans	105
400489042	2014-11-20	New Orleans Pelicans	105	Utah	98
400489081	2014-11-25	San Antonio	112	New Orleans Pelicans	93
400489159	2014-12-06	New Orleans Pelicans	95	Oklahoma City	109
400489227	2014-12-15	Denver	102	New Orleans Pelicans	93
400489274	2014-12-21	Portland	110	New Orleans Pelicans	107
400489305	2014-12-27	New Orleans Pelicans	105	Denver	89
400489329	2014-12-30	New Orleans Pelicans	110	Portland	108
400489343	2014-01-01	Minnesota	124	New Orleans Pelicans	112
400489384	2014-01-07	Miami	107	New Orleans Pelicans	88
400489398	2014-01-08	New Orleans Pelicans	96	Washington	102
400489432	2014-01-13	New Orleans Pelicans	95	San Antonio	101
400489529	2014-01-26	New Orleans Pelicans	100	Orlando	92
400489553	2014-01-29	Minnesota	88	New Orleans Pelicans	77
400489588	2014-02-03	New Orleans Pelicans	95	San Antonio	102
400489604	2014-02-05	New Orleans Pelicans	105	Atlanta	100
400489620	2014-02-07	New Orleans Pelicans	98	Minnesota	91
400489688	2014-02-21	Charlotte	90	New Orleans Pelicans	87
400489699	2014-02-22	Washington	94	New Orleans Pelicans	93
400489809	2014-03-09	New Orleans Pelicans	111	Denver	107
400489850	2014-03-14	New Orleans Pelicans	103	Portland	111
400489898	2014-03-21	Atlanta	105	New Orleans Pelicans	111
400489909	2014-03-22	New Orleans Pelicans	105	Miami	95
400489955	2014-03-28	New Orleans Pelicans	102	Utah	95
400489965	2014-03-29	San Antonio	96	New Orleans Pelicans	80
400489997	2014-04-02	Denver	137	New Orleans Pelicans	107
400490011	2014-04-04	Utah	100	New Orleans Pelicans	96
400490030	2014-04-06	Portland	100	New Orleans Pelicans	94
400490057	2014-04-11	Oklahoma City	116	New Orleans Pelicans	94
400490083	2014-04-14	New Orleans Pelicans	101	Oklahoma City	89
400488912	2014-11-02	Portland	115	San Antonio Spurs	105
400488930	2014-11-05	Denver	94	San Antonio Spurs	102
400488990	2014-11-13	San Antonio Spurs	92	Washington	79
400489006	2014-11-15	Utah	82	San Antonio Spurs	91
400489097	2014-11-27	Oklahoma City	94	San Antonio Spurs	88
400489102	2014-11-29	Orlando	91	San Antonio Spurs	109
400489131	2014-12-02	San Antonio Spurs	102	Atlanta	100
400489211	2014-12-13	San Antonio Spurs	117	Minnesota	110
400489222	2014-12-14	Utah	84	San Antonio Spurs	100
400489272	2014-12-21	San Antonio Spurs	100	Oklahoma City	113
400489427	2014-01-12	San Antonio Spurs	104	Minnesota	86
400489446	2014-01-15	San Antonio Spurs	109	Utah	105
400489462	2014-01-17	San Antonio Spurs	100	Portland	109
400489503	2014-01-22	San Antonio Spurs	105	Oklahoma City	111
400489508	2014-01-24	Atlanta	79	San Antonio Spurs	105
400489527	2014-01-26	Miami	113	San Antonio Spurs	101
400489600	2014-02-05	Washington	118	San Antonio Spurs	125
400489622	2014-02-08	Charlotte	100	San Antonio Spurs	104
400489682	2014-02-19	Portland	109	San Antonio Spurs	111
400489744	2014-02-28	San Antonio Spurs	92	Charlotte	82
400489787	2014-03-06	San Antonio Spurs	111	Miami	87
400489805	2014-03-08	San Antonio Spurs	121	Orlando	112
400489838	2014-03-12	San Antonio Spurs	103	Portland	90
400489866	2014-03-16	San Antonio Spurs	122	Utah	104
400489941	2014-03-26	San Antonio Spurs	108	Denver	103
400489957	2014-03-28	Denver	102	San Antonio Spurs	133
400490000	2014-04-03	Oklahoma City	106	San Antonio Spurs	94
400528655	2014-04-08	Minnesota	110	San Antonio Spurs	91
400488944	2014-11-07	Denver	109	Atlanta Hawks	107
400488959	2014-11-09	Atlanta Hawks	104	Orlando	94
400488971	2014-11-11	Charlotte	94	Atlanta Hawks	103
400489031	2014-11-19	Miami	104	Atlanta Hawks	88
400489086	2014-11-26	Atlanta Hawks	92	Orlando	109
400489114	2014-11-30	Washington	108	Atlanta Hawks	101
400489186	2014-12-10	Atlanta Hawks	92	Oklahoma City	101
400489205	2014-12-13	Atlanta Hawks	101	Washington	99
400489257	2014-12-20	Atlanta Hawks	118	Utah	85
400489284	2014-12-23	Miami	121	Atlanta Hawks	119
400489313	2014-12-28	Atlanta Hawks	118	Charlotte	116
400489322	2014-12-29	Orlando	109	Atlanta Hawks	102
400489485	2014-01-20	Atlanta Hawks	121	Miami	114
400489496	2014-01-22	Orlando	109	Atlanta Hawks	112
400489539	2014-01-27	Oklahoma City	111	Atlanta Hawks	109
400489572	2014-02-01	Atlanta Hawks	120	Minnesota	113
400489677	2014-02-19	Atlanta Hawks	97	Washington	114
400489786	2014-03-05	Portland	102	Atlanta Hawks	78
400489821	2014-03-10	Utah	110	Atlanta Hawks	112
400489856	2014-03-15	Atlanta Hawks	97	Denver	92
400489869	2014-03-17	Charlotte	83	Atlanta Hawks	97
400489938	2014-03-26	Minnesota	107	Atlanta Hawks	83
400489944	2014-03-27	Atlanta Hawks	85	Portland	100
400489962	2014-03-29	Washington	101	Atlanta Hawks	97
400490065	2014-04-12	Atlanta Hawks	98	Miami	85
400490080	2014-04-14	Atlanta Hawks	93	Charlotte	95
400489009	2014-11-16	Charlotte Hornets	81	Miami	97
400489125	2014-12-01	Miami	99	Charlotte Hornets	98
400489191	2014-12-11	Charlotte Hornets	83	Orlando	92
400489267	2014-12-21	Charlotte Hornets	85	Utah	88
400489300	2014-12-27	Charlotte Hornets	85	Oklahoma City	89
400489331	2014-12-30	Utah	83	Charlotte Hornets	80
400489353	2014-01-02	Portland	134	Charlotte Hornets	104
400489381	2014-01-07	Charlotte Hornets	83	Washington	97
400489408	2014-01-10	Minnesota	119	Charlotte Hornets	92
400489455	2014-01-17	Orlando	101	Charlotte Hornets	111
400489466	2014-01-18	Charlotte Hornets	96	Miami	104
400489555	2014-01-29	Denver	98	Charlotte Hornets	101
400489760	2014-03-02	Oklahoma City	116	Charlotte Hornets	99
400489766	2014-03-03	Miami	124	Charlotte Hornets	107
400489816	2014-03-10	Charlotte Hornets	105	Denver	98
400489834	2014-03-12	Washington	85	Charlotte Hornets	98
400489844	2014-03-14	Charlotte Hornets	105	Minnesota	93
400489905	2014-03-22	Charlotte Hornets	124	Portland	94
400489948	2014-03-28	Orlando	110	Charlotte Hornets	105
400489974	2014-03-31	Charlotte Hornets	100	Washington	94
400490003	2014-04-04	Charlotte Hornets	91	Orlando	80
400490038	2014-04-09	Washington	88	Charlotte Hornets	94
400488915	2014-11-03	Miami Heat	103	Washington	93
400489037	2014-11-20	Orlando	92	Miami Heat	120
400489064	2014-11-23	Miami Heat	101	Orlando	99
400489167	2014-12-07	Minnesota	82	Miami Heat	103
400489233	2014-12-16	Miami Heat	117	Utah	94
400489319	2014-12-28	Portland	107	Miami Heat	108
400489330	2014-12-30	Denver	94	Miami Heat	97
400489363	2014-01-04	Orlando	94	Miami Heat	110
400489441	2014-01-15	Washington	114	Miami Heat	97
400489548	2014-01-29	Miami Heat	95	Oklahoma City	112
400489628	2014-02-08	Utah	94	Miami Heat	89
400489686	2014-02-20	Oklahoma City	81	Miami Heat	103
400489747	2014-03-01	Miami Heat	112	Orlando	98
400489818	2014-03-10	Miami Heat	99	Washington	90
400489849	2014-03-14	Miami Heat	107	Denver	111
400489922	2014-03-24	Miami Heat	93	Portland	91
400490008	2014-04-04	Miami Heat	121	Minnesota	122
400490079	2014-04-14	Washington	114	Miami Heat	93
400488883	2014-10-30	Minnesota	120	Orlando Magic	115
400489129	2014-12-02	Washington	98	Orlando Magic	80
400489226	2014-12-15	Oklahoma City	101	Orlando Magic	98
400489243	2014-12-18	Orlando Magic	82	Utah	86
400489400	2014-01-08	Portland	110	Orlando Magic	94
400489423	2014-01-11	Denver	120	Orlando Magic	94
400489613	2014-02-07	Orlando Magic	103	Oklahoma City	102
400489721	2014-02-25	Washington	115	Orlando Magic	106
400489831	2014-03-12	Orlando Magic	112	Denver	120
400489845	2014-03-14	Orlando Magic	101	Washington	105
400489910	2014-03-22	Utah	89	Orlando Magic	88
400489931	2014-03-25	Orlando Magic	95	Portland	85
400490016	2014-04-05	Orlando Magic	100	Minnesota	92
400490049	2014-04-11	Orlando Magic	86	Washington	96
400488968	2014-11-10	Oklahoma City	106	Washington Wizards	105
400489029	2014-11-19	Washington Wizards	104	Minnesota	100
400489179	2014-12-09	Washington Wizards	74	Denver	75
400489304	2014-12-27	Minnesota	120	Washington Wizards	98
400489525	2014-01-25	Utah	104	Washington Wizards	101
400489571	2014-02-01	Washington Wizards	96	Oklahoma City	81
400489584	2014-02-03	Washington Wizards	100	Portland	90
400489779	2014-03-05	Washington Wizards	104	Utah	91
400489893	2014-03-20	Portland	116	Washington Wizards	103
400489915	2014-03-23	Denver	105	Washington Wizards	102
400488902	2014-11-01	Denver Nuggets	98	Portland	113
400488977	2014-11-11	Utah	81	Denver Nuggets	100
400489004	2014-11-15	Denver Nuggets	117	Minnesota	113
400489025	2014-11-18	Oklahoma City	115	Denver Nuggets	113
400489096	2014-11-27	Minnesota	110	Denver Nuggets	117
400489212	2014-12-13	Denver Nuggets	93	Utah	103
400489240	2014-12-17	Denver Nuggets	93	Oklahoma City	105
400489403	2014-01-09	Denver Nuggets	101	Oklahoma City	88
400489434	2014-01-13	Utah	118	Denver Nuggets	103
400489505	2014-01-23	Portland	110	Denver Nuggets	105
400489659	2014-02-12	Minnesota	117	Denver Nuggets	90
400489723	2014-02-25	Denver Nuggets	95	Portland	100
400489753	2014-03-01	Portland	102	Denver Nuggets	96
400489768	2014-03-03	Denver Nuggets	128	Minnesota	132
400489926	2014-03-24	Oklahoma City	117	Denver Nuggets	96
400490069	2014-04-12	Denver Nuggets	101	Utah	94
400488900	2014-11-01	Minnesota Timberwolves	100	Oklahoma City	81
400489126	2014-12-01	Oklahoma City	113	Minnesota Timberwolves	103
400489249	2014-12-18	Minnesota Timberwolves	120	Portland	109
400489366	2014-01-04	Minnesota Timberwolves	111	Oklahoma City	115
400489471	2014-01-18	Minnesota Timberwolves	98	Utah	72
400489493	2014-01-21	Utah	97	Minnesota Timberwolves	112
400489526	2014-01-25	Portland	115	Minnesota Timberwolves	104
400489605	2014-02-05	Oklahoma City	106	Minnesota Timberwolves	97
400489625	2014-02-08	Minnesota Timberwolves	110	Portland	117
400489703	2014-02-22	Utah	104	Minnesota Timberwolves	121
400489713	2014-02-23	Portland	108	Minnesota Timberwolves	97
400490091	2014-04-16	Minnesota Timberwolves	130	Utah	136
400488887	2014-10-30	Utah	98	Oklahoma City Thunder	101
400489073	2014-11-24	Oklahoma City Thunder	95	Utah	73
400489149	2014-12-04	Portland	111	Oklahoma City Thunder	104
400489339	2014-12-31	Oklahoma City Thunder	94	Portland	98
400489391	2014-01-07	Utah	112	Oklahoma City Thunder	101
400489492	2014-01-21	Oklahoma City Thunder	105	Portland	97
400489648	2014-02-11	Portland	95	Oklahoma City Thunder	98
400489966	2014-03-30	Oklahoma City Thunder	116	Utah	96
400489161	2014-12-06	Portland Trail Blazers	130	Utah	98
400489181	2014-12-09	Utah	94	Portland Trail Blazers	105
400489696	2014-02-21	Portland Trail Blazers	102	Utah	94
400490060	2014-04-11	Utah	99	Portland Trail Blazers	111
