id	date	home_team	home_team_score	visit_team	visit_team_score
400828511	2016-01-24	LA Clippers	112	Houston	94
400828527	2016-01-26	Cleveland	89	LA Clippers	91
400828563	2016-01-31	Indiana	120	LA Clippers	93
400828574	2016-02-03	Atlanta	102	LA Clippers	108
400828593	2016-02-05	LA Clippers	93	Los Angeles	107
400828601	2016-02-07	LA Clippers	93	Chicago	100
400828632	2016-02-08	LA Clippers	92	Minnesota	98
400828639	2016-02-10	Orlando	139	LA Clippers	134
400828659	2016-02-18	Miami	105	LA Clippers	86
400828691	2016-02-24	LA Clippers	81	San Antonio	87
400828726	2016-03-02	LA Clippers	103	Phoenix	98
400828740	2016-03-05	LA Clippers	97	Denver	107
400828754	2016-03-07	Sacramento	90	LA Clippers	109
400828794	2016-03-11	LA Clippers	101	Oklahoma City	94
400828816	2016-03-13	LA Clippers	90	Atlanta	114
400828829	2016-03-15	Dallas	108	LA Clippers	87
400828842	2016-03-16	Oklahoma City	106	LA Clippers	122
400828870	2016-03-20	LA Clippers	109	Cleveland	105
400828888	2016-03-23	San Antonio	114	LA Clippers	98
400828896	2016-03-24	Houston	96	LA Clippers	94
400828922	2016-03-27	Memphis	105	LA Clippers	90
400828927	2016-03-28	New Orleans	114	LA Clippers	90
400828959	2016-03-31	LA Clippers	119	Portland	117
400828979	2016-04-03	LA Clippers	114	Denver	109
400829003	2016-04-06	Minnesota	81	LA Clippers	91
400829013	2016-04-08	Oklahoma City	99	LA Clippers	102
400829034	2016-04-10	LA Clippers	98	Washington	91
400829051	2016-04-12	LA Clippers	110	Los Angeles	84
400829059	2016-04-13	Los Angeles	114	LA Clippers	105
400829074	2016-10-28	Utah	111	LA Clippers	112
400829083	2016-10-30	LA Clippers	132	Dallas	114
400829103	2016-11-01	LA Clippers	93	Memphis	103
400829116	2016-11-03	Phoenix	109	LA Clippers	120
400827904	2016-11-06	Los Angeles Lakers	98	Minnesota	104
400827918	2016-11-08	Sacramento	99	Los Angeles Lakers	95
400827932	2016-11-10	Los Angeles Lakers	101	Dallas	88
400827946	2016-11-11	Los Angeles Lakers	101	Denver	99
400827995	2016-11-16	Miami	120	Los Angeles Lakers	101
400828001	2016-11-20	Orlando	91	Los Angeles Lakers	102
400828022	2016-11-22	Dallas	93	Los Angeles Lakers	107
400828038	2016-11-24	Los Angeles Lakers	111	Detroit	77
400828044	2016-11-28	Phoenix	108	Los Angeles Lakers	96
400828088	2016-12-01	Los Angeles Lakers	103	Portland	91
400828131	2016-12-04	Portland	100	Los Angeles Lakers	87
400828140	2016-12-06	Los Angeles Lakers	111	Indiana	91
400828156	2016-12-09	Washington	123	Los Angeles Lakers	122
400828173	2016-12-11	Atlanta	109	Los Angeles Lakers	87
400828188	2016-12-12	Detroit	126	Los Angeles Lakers	97
400828212	2016-12-17	Minnesota	87	Los Angeles Lakers	107
400828229	2016-12-19	San Antonio	118	Los Angeles Lakers	78
400828236	2016-12-22	Houston	107	Los Angeles Lakers	111
400828257	2016-12-23	Los Angeles Lakers	85	Milwaukee	120
400828272	2016-12-25	Los Angeles Lakers	84	Houston	94
400828285	2016-12-27	Oklahoma City	112	Los Angeles Lakers	96
400828309	2016-12-28	Denver	108	Los Angeles Lakers	98
400828322	2016-12-30	Los Angeles Lakers	104	Oklahoma City	112
400828342	2016-01-03	Memphis	97	Los Angeles Lakers	77
400828345	2016-01-05	Charlotte	88	Los Angeles Lakers	109
400828397	2016-01-10	Los Angeles Lakers	74	Phoenix	86
400828426	2016-01-14	Sacramento	116	Los Angeles Lakers	98
400828436	2016-01-16	Los Angeles Lakers	109	Oklahoma City	82
400828452	2016-01-17	Los Angeles Lakers	95	Utah	112
400828463	2016-01-20	Los Angeles Lakers	93	New Orleans	112
400828495	2016-01-23	Utah	121	Los Angeles Lakers	103
400828501	2016-01-26	Los Angeles Lakers	90	Houston	92
400828525	2016-01-28	Los Angeles Lakers	91	Sacramento	114
400828540	2016-01-29	Los Angeles Lakers	105	San Antonio	93
400828549	2016-01-31	Portland	82	Los Angeles Lakers	101
400828570	2016-02-02	Los Angeles Lakers	119	Dallas	115
400828584	2016-02-04	Los Angeles Lakers	96	Chicago	99
400828607	2016-02-08	Los Angeles Lakers	89	Charlotte	87
400828621	2016-02-10	Los Angeles Lakers	120	Minnesota	111
400828634	2016-02-19	New Orleans	113	Los Angeles Lakers	119
400828654	2016-02-21	San Antonio	126	Los Angeles Lakers	115
400828663	2016-02-22	Indiana	108	Los Angeles Lakers	101
400828682	2016-02-24	Cleveland	128	Los Angeles Lakers	119
400828705	2016-02-26	Los Angeles Lakers	95	San Antonio	112
400828718	2016-03-01	Chicago	107	Los Angeles Lakers	101
400828724	2016-03-02	Milwaukee	117	Los Angeles Lakers	107
400828738	2016-03-04	Memphis	77	Los Angeles Lakers	106
400828755	2016-03-06	Los Angeles Lakers	112	Memphis	95
400828793	2016-03-10	Denver	108	Los Angeles Lakers	120
400828808	2016-03-13	Los Angeles Lakers	87	Atlanta	90
400828836	2016-03-18	Los Angeles Lakers	90	Orlando	95
400828849	2016-03-22	Los Angeles Lakers	107	Cleveland	100
400828889	2016-03-25	Los Angeles Lakers	105	Sacramento	116
400828914	2016-03-27	Los Angeles Lakers	88	Phoenix	101
400828942	2016-03-28	Los Angeles Lakers	123	Memphis	75
400828952	2016-03-30	Phoenix	102	Los Angeles Lakers	100
400828968	2016-04-03	Los Angeles Lakers	100	Denver	107
400828983	2016-04-05	Los Angeles Lakers	103	Washington	81
400828991	2016-04-06	Utah	81	Los Angeles Lakers	91
400829008	2016-04-08	Los Angeles Lakers	110	Miami	102
400829071	2016-10-28	New Orleans	95	Los Angeles Lakers	111
400829082	2016-10-30	Houston	110	Los Angeles Lakers	92
400829096	2016-10-31	Oklahoma City	90	Los Angeles Lakers	101
400829115	2016-11-02	Los Angeles Lakers	102	Utah	96
400827901	2016-11-04	Phoenix Suns	118	Dallas	97
400827919	2016-11-06	Phoenix Suns	92	Portland	100
400827924	2016-11-08	Portland	124	Phoenix Suns	103
400827954	2016-11-14	Phoenix Suns	105	Sacramento	81
400827969	2016-11-16	Phoenix Suns	120	Detroit	101
400827984	2016-11-18	Oklahoma City	97	Phoenix Suns	103
400828030	2016-11-22	Phoenix Suns	122	Denver	116
400828061	2016-11-25	Phoenix Suns	114	Chicago	120
400828072	2016-11-27	Denver	116	Phoenix Suns	135
400828085	2016-11-29	New Orleans	102	Phoenix Suns	107
400828094	2016-12-01	San Antonio	94	Phoenix Suns	91
400828112	2016-12-02	Phoenix Suns	127	New Orleans	122
400828157	2016-12-09	Detroit	107	Phoenix Suns	104
400828171	2016-12-11	Washington	96	Phoenix Suns	106
400828186	2016-12-13	Memphis	108	Phoenix Suns	101
400828196	2016-12-14	Chicago	104	Phoenix Suns	94
400828213	2016-12-16	Phoenix Suns	128	Orlando	103
400828230	2016-12-18	Phoenix Suns	104	Portland	88
400828240	2016-12-20	Phoenix Suns	95	Minnesota	101
400828250	2016-12-21	Dallas	110	Phoenix Suns	89
400828283	2016-12-26	Phoenix Suns	104	New Orleans	111
400828293	2016-12-28	Phoenix Suns	97	Milwaukee	101
400828304	2016-12-30	Utah	112	Phoenix Suns	79
400828320	2016-12-31	Phoenix Suns	110	Denver	106
400828353	2016-01-03	Phoenix Suns	97	Cleveland	77
400828368	2016-01-06	San Antonio	111	Phoenix Suns	102
400828375	2016-01-08	Oklahoma City	95	Phoenix Suns	103
400828383	2016-01-12	Sacramento	116	Phoenix Suns	97
400828420	2016-01-17	Phoenix Suns	117	Charlotte	87
400828434	2016-01-19	Phoenix Suns	94	Miami	97
400828456	2016-01-21	Indiana	89	Phoenix Suns	117
400828497	2016-01-26	Minnesota	113	Phoenix Suns	103
400828515	2016-01-27	Phoenix Suns	115	Indiana	93
400828531	2016-01-29	Phoenix Suns	102	San Antonio	84
400828547	2016-01-31	Phoenix Suns	91	Atlanta	78
400828571	2016-02-04	Cleveland	105	Phoenix Suns	111
400828604	2016-02-08	Dallas	106	Phoenix Suns	122
400828636	2016-02-19	Phoenix Suns	100	Houston	116
400828655	2016-02-21	Phoenix Suns	111	Utah	118
400828670	2016-02-22	Phoenix Suns	124	Oklahoma City	84
400828701	2016-02-27	Phoenix Suns	111	Houston	106
400828713	2016-03-01	Phoenix Suns	126	San Antonio	92
400828762	2016-03-06	Phoenix Suns	100	Memphis	109
400828778	2016-03-09	Charlotte	97	Phoenix Suns	128
400828795	2016-03-10	Miami	116	Phoenix Suns	98
400828800	2016-03-12	Orlando	123	Phoenix Suns	116
400828819	2016-03-14	Memphis	107	Phoenix Suns	104
400828848	2016-03-18	Denver	90	Phoenix Suns	95
400828882	2016-03-23	Phoenix Suns	119	Minnesota	107
400828906	2016-03-25	Utah	116	Phoenix Suns	94
400828938	2016-03-28	Phoenix Suns	121	Memphis	116
400828966	2016-04-01	Sacramento	99	Phoenix Suns	106
400828988	2016-04-05	Minnesota	103	Phoenix Suns	90
400829002	2016-04-07	Milwaukee	115	Phoenix Suns	124
400829024	2016-04-09	Phoenix Suns	100	Washington	121
400829036	2016-04-11	Phoenix Suns	101	Utah	105
400829044	2016-04-13	Atlanta	114	Phoenix Suns	105
400829062	2016-10-28	Houston	104	Phoenix Suns	111
400829076	2016-10-30	New Orleans	132	Phoenix Suns	114
400829098	2016-10-31	Phoenix Suns	114	Sacramento	109
400827945	2016-11-09	Sacramento Kings	88	Memphis	106
400827971	2016-11-13	Sacramento Kings	111	Houston	109
400827990	2016-11-18	Sacramento Kings	103	San Antonio	97
400828009	2016-11-19	Sacramento Kings	116	Detroit	109
400828056	2016-11-25	Atlanta	118	Sacramento Kings	129
400828062	2016-11-27	Miami	91	Sacramento Kings	101
400828076	2016-11-28	Orlando	120	Sacramento Kings	101
400828089	2016-11-30	Charlotte	112	Sacramento Kings	98
400828108	2016-12-03	Milwaukee	97	Sacramento Kings	114
400828124	2016-12-05	Sacramento Kings	120	Minnesota	113
400828147	2016-12-08	Sacramento Kings	114	Dallas	106
400828180	2016-12-15	Houston	107	Sacramento Kings	97
400828190	2016-12-18	Oklahoma City	99	Sacramento Kings	95
400828205	2016-12-20	Sacramento Kings	94	Utah	104
400828256	2016-12-23	Sacramento Kings	106	Houston	108
400828279	2016-12-27	Minnesota	94	Sacramento Kings	98
400828297	2016-12-30	Washington	105	Sacramento Kings	110
400828312	2016-01-02	Indiana	142	Sacramento Kings	119
400828344	2016-01-04	Sacramento Kings	104	Portland	116
400828404	2016-01-13	Oklahoma City	97	Sacramento Kings	109
400828410	2016-01-14	Dallas	101	Sacramento Kings	103
400828472	2016-01-21	Sacramento Kings	91	New Orleans	88
400828478	2016-01-23	Utah	108	Sacramento Kings	97
400828530	2016-01-28	Sacramento Kings	114	Atlanta	105
400828550	2016-01-30	Sacramento Kings	121	Indiana	117
400828561	2016-02-01	Sacramento Kings	111	Charlotte	104
400828569	2016-02-03	Portland	102	Sacramento Kings	107
400828583	2016-02-05	New Orleans	128	Sacramento Kings	119
400828599	2016-02-07	Memphis	128	Sacramento Kings	119
400828616	2016-02-08	Sacramento Kings	120	Milwaukee	100
400828631	2016-02-10	Sacramento Kings	110	Chicago	114
400828662	2016-02-24	Cleveland	92	Sacramento Kings	108
400828703	2016-03-02	Sacramento Kings	104	Denver	98
400828729	2016-03-03	Denver	101	Sacramento Kings	104
400828741	2016-03-05	Sacramento Kings	104	San Antonio	94
400828776	2016-03-09	Sacramento Kings	111	Oklahoma City	120
400828789	2016-03-11	Memphis	100	Sacramento Kings	107
400828797	2016-03-13	Dallas	99	Sacramento Kings	108
400828815	2016-03-15	San Antonio	98	Sacramento Kings	106
400828828	2016-03-16	New Orleans	108	Sacramento Kings	123
400828844	2016-03-18	Sacramento Kings	115	Cleveland	108
400828857	2016-03-20	Sacramento Kings	80	Orlando	88
400828873	2016-03-21	Sacramento Kings	109	Utah	102
400828897	2016-03-25	Sacramento Kings	116	New Orleans	94
400828909	2016-03-27	Detroit	133	Sacramento Kings	111
400828936	2016-03-30	Chicago	120	Sacramento Kings	111
400828949	2016-04-01	Minnesota	106	Sacramento Kings	112
400828982	2016-04-05	Sacramento Kings	107	Dallas	115
400828992	2016-04-07	Portland	97	Sacramento Kings	105
400829007	2016-04-09	Sacramento Kings	114	Washington	112
400829022	2016-04-11	Sacramento Kings	101	Miami	105
400829028	2016-04-13	Denver	116	Sacramento Kings	81
400829049	2016-10-27	Sacramento Kings	97	Portland	95
400829063	2016-10-28	Sacramento Kings	100	Minnesota	115
400829080	2016-10-30	Sacramento Kings	98	Oklahoma City	94
400829111	2016-11-03	Houston	130	Sacramento Kings	105
400827889	2016-11-05	Chicago Bulls	104	Cleveland	98
400827912	2016-11-09	Detroit	88	Chicago Bulls	111
400827930	2016-11-13	Chicago Bulls	102	Orlando	97
400827940	2016-11-16	Charlotte	96	Chicago Bulls	95
400827957	2016-11-18	Chicago Bulls	97	Oklahoma City	103
400827972	2016-11-20	Chicago Bulls	106	Minnesota	94
400828019	2016-11-27	Chicago Bulls	104	Charlotte	92
400828040	2016-11-30	Chicago Bulls	92	Indiana	89
400828100	2016-12-07	Portland	101	Chicago Bulls	103
400828118	2016-12-09	Indiana	105	Chicago Bulls	100
400828144	2016-12-10	Chicago Bulls	83	San Antonio	80
400828160	2016-12-12	Chicago Bulls	98	Denver	94
400828179	2016-12-14	Chicago Bulls	115	Charlotte	96
400828235	2016-12-21	Chicago Bulls	102	New Orleans	105
400828264	2016-12-26	Chicago Bulls	118	Memphis	111
400828278	2016-12-28	Chicago Bulls	104	Detroit	97
400828324	2016-01-03	Oklahoma City	113	Chicago Bulls	115
400828336	2016-01-05	Dallas	117	Chicago Bulls	106
400828365	2016-01-09	Chicago Bulls	120	Indiana	105
400828409	2016-01-14	Chicago Bulls	111	Milwaukee	115
400828438	2016-01-18	Atlanta	101	Chicago Bulls	111
400828454	2016-01-20	Chicago Bulls	94	Washington	125
400828460	2016-01-22	Milwaukee	110	Chicago Bulls	101
400828484	2016-01-25	Chicago Bulls	84	Dallas	89
400828506	2016-01-28	Detroit	91	Chicago Bulls	114
400828546	2016-02-03	Cleveland	102	Chicago Bulls	107
400828556	2016-02-05	Chicago Bulls	115	Miami	110
400828615	2016-02-10	Utah	90	Chicago Bulls	113
400828644	2016-02-19	Denver	116	Chicago Bulls	106
400828653	2016-02-21	Minnesota	126	Chicago Bulls	115
400828661	2016-02-24	Charlotte	109	Chicago Bulls	104
400828683	2016-02-26	Chicago Bulls	103	Atlanta	88
400828690	2016-02-27	Cleveland	95	Chicago Bulls	103
400828737	2016-03-05	Chicago Bulls	108	Washington	100
400828752	2016-03-07	Atlanta	100	Chicago Bulls	90
400828758	2016-03-10	Chicago Bulls	109	Portland	101
400828779	2016-03-11	Miami	96	Chicago Bulls	118
400828784	2016-03-14	Orlando	107	Chicago Bulls	109
400828814	2016-03-16	Chicago Bulls	117	Houston	96
400828827	2016-03-17	Chicago Bulls	118	Milwaukee	102
400828847	2016-03-19	San Antonio	92	Chicago Bulls	85
400828853	2016-03-21	Chicago Bulls	109	Miami	102
400828893	2016-03-24	Washington	106	Chicago Bulls	94
400828921	2016-03-28	Chicago Bulls	100	Utah	102
400828970	2016-04-03	Orlando	98	Chicago Bulls	102
400828986	2016-04-05	Chicago Bulls	108	Atlanta	92
400828994	2016-04-07	Indiana	106	Chicago Bulls	98
400829011	2016-04-09	Houston	105	Chicago Bulls	102
400829026	2016-04-11	Chicago Bulls	116	Detroit	121
400829037	2016-04-13	Milwaukee	115	Chicago Bulls	105
400829045	2016-10-27	Memphis	97	Chicago Bulls	95
400829061	2016-10-28	Miami	76	Chicago Bulls	106
400829078	2016-10-30	Chicago Bulls	102	Cleveland	92
400829095	2016-11-02	New Orleans	100	Chicago Bulls	107
400827898	2016-11-08	Memphis	101	Cleveland Cavaliers	97
400827908	2016-11-10	Cleveland Cavaliers	118	Miami	114
400827981	2016-11-19	Cleveland Cavaliers	115	Indiana	100
400827993	2016-11-21	Cleveland Cavaliers	109	Utah	97
400828028	2016-11-25	Milwaukee	103	Cleveland Cavaliers	99
400828047	2016-11-27	Detroit	90	Cleveland Cavaliers	95
400828063	2016-11-28	Cleveland Cavaliers	90	Milwaukee	88
400828078	2016-12-01	Cleveland Cavaliers	85	Atlanta	97
400828090	2016-12-04	Cleveland Cavaliers	114	Orlando	108
400828114	2016-12-08	Charlotte	105	Cleveland Cavaliers	100
400828149	2016-12-15	Cleveland Cavaliers	77	Washington	89
400828175	2016-12-17	New Orleans	104	Cleveland Cavaliers	100
400828178	2016-12-20	Miami	108	Cleveland Cavaliers	86
400828200	2016-12-23	Cleveland Cavaliers	91	Portland	84
400828221	2016-12-25	Orlando	89	Cleveland Cavaliers	83
400828271	2016-12-28	Cleveland Cavaliers	97	Oklahoma City	101
400828340	2016-01-06	Portland	115	Cleveland Cavaliers	121
400828360	2016-01-10	Denver	85	Cleveland Cavaliers	95
400828386	2016-01-12	Cleveland Cavaliers	107	Orlando	110
400828414	2016-01-15	Washington	77	Cleveland Cavaliers	91
400828430	2016-01-18	Minnesota	98	Cleveland Cavaliers	132
400828462	2016-01-21	Dallas	115	Cleveland Cavaliers	102
400828477	2016-01-23	San Antonio	83	Cleveland Cavaliers	96
400828488	2016-01-25	Houston	114	Cleveland Cavaliers	107
400828554	2016-02-03	Cleveland Cavaliers	106	Minnesota	97
400828586	2016-02-06	Detroit	99	Cleveland Cavaliers	84
400828600	2016-02-08	Cleveland Cavaliers	120	San Antonio	100
400828608	2016-02-10	Indiana	120	Cleveland Cavaliers	111
400828622	2016-02-18	Charlotte	106	Cleveland Cavaliers	95
400828650	2016-02-22	Cleveland Cavaliers	88	New Orleans	96
400828711	2016-03-04	Oklahoma City	108	Cleveland Cavaliers	83
400828720	2016-03-05	Cleveland Cavaliers	120	Detroit	103
400828732	2016-03-07	Cleveland Cavaliers	103	Charlotte	106
400828764	2016-03-10	Washington	108	Cleveland Cavaliers	120
400828771	2016-03-13	Cleveland Cavaliers	90	Indiana	114
400828804	2016-03-14	Cleveland Cavaliers	94	Washington	85
400828825	2016-03-18	Cleveland Cavaliers	103	Memphis	109
400828881	2016-03-24	Utah	104	Cleveland Cavaliers	95
400828892	2016-03-26	Cleveland Cavaliers	93	Dallas	107
400828907	2016-03-29	Orlando	100	Cleveland Cavaliers	106
400828920	2016-03-31	Miami	107	Cleveland Cavaliers	87
400828931	2016-04-01	Cleveland Cavaliers	108	Denver	110
400828946	2016-04-03	Cleveland Cavaliers	112	Milwaukee	103
400828998	2016-04-09	Cleveland Cavaliers	105	Houston	102
400829018	2016-04-13	Atlanta	110	Cleveland Cavaliers	112
400829031	2016-10-27	Cleveland Cavaliers	94	Charlotte	106
400829046	2016-10-28	Milwaukee	92	Cleveland Cavaliers	87
400829052	2016-10-30	Indiana	98	Cleveland Cavaliers	94
400829090	2016-11-06	Cleveland Cavaliers	92	Atlanta	100
400829107	2016-11-08	Cleveland Cavaliers	103	Detroit	120
400827888	2016-11-09	Atlanta	109	Detroit Pistons	95
400827894	2016-11-11	Detroit Pistons	101	Utah	92
400827941	2016-11-15	Detroit Pistons	97	Indiana	85
400827985	2016-11-20	Portland	86	Detroit Pistons	96
400828068	2016-11-30	Minnesota	116	Detroit Pistons	105
400828079	2016-12-02	Detroit Pistons	127	Washington	122
400828092	2016-12-04	Milwaukee	102	Detroit Pistons	95
400828105	2016-12-06	Detroit Pistons	111	Miami	91
400828121	2016-12-07	Oklahoma City	104	Detroit Pistons	84
400828141	2016-12-11	Detroit Pistons	95	Houston	107
400828172	2016-12-14	Detroit Pistons	103	Milwaukee	105
400828191	2016-12-18	Charlotte	144	Detroit Pistons	147
400828209	2016-12-22	Detroit Pistons	92	Memphis	93
400828233	2016-12-26	Detroit Pistons	93	Indiana	99
400828307	2016-01-04	Miami	115	Detroit Pistons	89
400828316	2016-01-06	Atlanta	94	Detroit Pistons	99
400828373	2016-01-14	Detroit Pistons	103	Minnesota	101
400828385	2016-01-16	Indiana	113	Detroit Pistons	95
400828401	2016-01-18	Detroit Pistons	101	Orlando	111
400828457	2016-01-23	Detroit Pistons	104	San Antonio	101
400828476	2016-01-25	Memphis	92	Detroit Pistons	95
400828522	2016-01-30	Houston	111	Detroit Pistons	107
400828528	2016-02-01	New Orleans	100	Detroit Pistons	105
400828548	2016-02-03	Denver	102	Detroit Pistons	95
400828560	2016-02-04	Utah	111	Detroit Pistons	105
400828649	2016-02-24	Indiana	111	Detroit Pistons	91
400828681	2016-02-28	Detroit Pistons	114	Denver	101
400828693	2016-03-02	Washington	97	Detroit Pistons	81
400828710	2016-03-05	Detroit Pistons	102	New Orleans	89
400828760	2016-03-11	Milwaukee	118	Detroit Pistons	103
400828792	2016-03-14	San Antonio	124	Detroit Pistons	81
400828821	2016-03-18	Detroit Pistons	115	Portland	108
400828841	2016-03-19	Dallas	115	Detroit Pistons	103
400828850	2016-03-21	Charlotte	92	Detroit Pistons	91
400828876	2016-03-25	Washington	112	Detroit Pistons	105
400828894	2016-03-26	Detroit Pistons	95	Atlanta	112
400828934	2016-04-02	Detroit Pistons	90	Milwaukee	94
400828945	2016-04-05	Detroit Pistons	107	Orlando	89
400828961	2016-04-06	Detroit Pistons	104	Charlotte	108
400828972	2016-04-08	Detroit Pistons	112	Atlanta	99
400828997	2016-04-12	Detroit Pistons	93	Oklahoma City	99
400829016	2016-04-13	Detroit Pistons	110	Dallas	112
400829042	2016-10-29	Miami	103	Detroit Pistons	112
400829053	2016-10-31	Orlando	76	Detroit Pistons	97
400829069	2016-11-03	Detroit Pistons	82	Washington	94
400829100	2016-11-04	Detroit Pistons	100	Miami	98
400827905	2016-11-09	Indiana Pacers	97	Memphis	84
400827920	2016-11-11	Indiana Pacers	91	Utah	102
400827967	2016-11-18	Indiana Pacers	85	Miami	112
400827986	2016-11-24	Indiana Pacers	106	Orlando	123
400828014	2016-11-29	Indiana Pacers	103	Minnesota	107
400828077	2016-12-05	Indiana Pacers	122	Milwaukee	119
400828096	2016-12-08	Washington	123	Indiana Pacers	131
400828168	2016-12-16	Portland	107	Indiana Pacers	81
400828184	2016-12-18	Utah	104	Indiana Pacers	97
400828220	2016-12-21	Indiana Pacers	106	Miami	92
400828258	2016-12-28	Indiana Pacers	93	Dallas	87
400828289	2016-12-31	Memphis	116	Indiana Pacers	120
400828303	2016-01-02	San Antonio	94	Indiana Pacers	82
400828335	2016-01-06	Minnesota	86	Indiana Pacers	95
400828346	2016-01-08	Indiana Pacers	86	Atlanta	91
400828371	2016-01-12	Indiana Pacers	116	Milwaukee	97
400828402	2016-01-15	Miami	104	Indiana Pacers	118
400828413	2016-01-17	Orlando	129	Indiana Pacers	126
400828431	2016-01-19	New Orleans	94	Indiana Pacers	97
400828448	2016-01-22	Houston	122	Indiana Pacers	110
400828480	2016-01-28	Indiana Pacers	111	Washington	92
400828500	2016-01-30	Denver	109	Indiana Pacers	105
400828579	2016-02-08	Indiana Pacers	89	Atlanta	87
400828596	2016-02-10	Indiana Pacers	95	Denver	117
400828637	2016-02-22	Atlanta	101	Indiana Pacers	93
400828676	2016-02-28	Indiana Pacers	102	Charlotte	111
400828699	2016-03-02	Oklahoma City	99	Indiana Pacers	104
400828715	2016-03-04	Orlando	108	Indiana Pacers	101
400828721	2016-03-05	Miami	99	Indiana Pacers	100
400828748	2016-03-12	Indiana Pacers	105	Charlotte	112
400828767	2016-03-13	Indiana Pacers	104	Portland	75
400828790	2016-03-17	Milwaukee	94	Indiana Pacers	101
400828799	2016-03-19	Charlotte	111	Indiana Pacers	115
400828811	2016-03-21	Washington	91	Indiana Pacers	75
400828826	2016-03-24	Indiana Pacers	92	San Antonio	84
400828860	2016-03-26	Dallas	120	Indiana Pacers	110
400828871	2016-03-27	Atlanta	104	Indiana Pacers	101
400828918	2016-04-02	Indiana Pacers	102	Oklahoma City	115
400828955	2016-04-06	Indiana Pacers	123	New Orleans	109
400828980	2016-04-10	Indiana Pacers	129	Houston	105
400829010	2016-04-13	Indiana Pacers	92	Orlando	97
400829112	2016-11-07	Milwaukee	94	Indiana Pacers	86
400827914	2016-11-11	Milwaukee Bucks	103	Washington	102
400828008	2016-11-27	Denver	114	Milwaukee Bucks	90
400828045	2016-11-30	Washington	92	Milwaukee Bucks	74
400828115	2016-12-09	Orlando	95	Milwaukee Bucks	109
400828133	2016-12-11	Charlotte	90	Milwaukee Bucks	83
400828145	2016-12-12	Milwaukee Bucks	108	Denver	95
400828162	2016-12-15	San Antonio	113	Milwaukee Bucks	95
400828197	2016-12-20	Milwaukee Bucks	95	Portland	101
400828351	2016-01-10	Dallas	100	Milwaukee Bucks	88
400828359	2016-01-12	Oklahoma City	106	Milwaukee Bucks	101
400828387	2016-01-15	Minnesota	108	Milwaukee Bucks	101
400828403	2016-01-16	Milwaukee Bucks	92	San Antonio	105
400828432	2016-01-22	Milwaukee Bucks	102	Dallas	98
400828465	2016-01-28	Washington	103	Milwaukee Bucks	83
400828486	2016-01-29	Milwaukee Bucks	103	Atlanta	107
400828490	2016-02-01	Charlotte	111	Milwaukee Bucks	104
400828512	2016-02-02	Miami	107	Milwaukee Bucks	95
400828537	2016-02-05	Houston	84	Milwaukee Bucks	81
400828544	2016-02-09	New Orleans	112	Milwaukee Bucks	111
400828568	2016-02-11	Milwaukee Bucks	99	Orlando	92
400828582	2016-02-19	Memphis	95	Milwaukee Bucks	98
400828590	2016-02-20	Milwaukee Bucks	109	Miami	117
400828620	2016-02-25	Portland	112	Milwaukee Bucks	107
400828645	2016-02-27	Utah	91	Milwaukee Bucks	102
400828688	2016-03-04	Milwaukee Bucks	116	Washington	101
400828700	2016-03-06	Milwaukee Bucks	96	Charlotte	104
400828706	2016-03-07	Atlanta	100	Milwaukee Bucks	90
400828774	2016-03-15	Milwaukee Bucks	89	Houston	107
400828806	2016-03-20	Milwaukee Bucks	85	Minnesota	94
400828817	2016-03-21	Milwaukee Bucks	92	Oklahoma City	91
400828839	2016-03-25	Milwaukee Bucks	101	Miami	90
400828865	2016-03-26	Milwaukee Bucks	91	New Orleans	115
400828904	2016-04-03	Milwaukee Bucks	98	Memphis	102
400828928	2016-04-05	Milwaukee Bucks	80	Utah	109
400828963	2016-04-11	Atlanta	107	Milwaukee Bucks	98
400828976	2016-04-13	Milwaukee Bucks	92	Charlotte	97
400829020	2016-10-29	Milwaukee Bucks	104	Orlando	88
400829091	2016-11-10	Orlando	120	Milwaukee Bucks	105
400827959	2016-11-20	Dallas Mavericks	102	Charlotte	93
400827975	2016-11-22	Dallas Mavericks	117	New Orleans	114
400827999	2016-11-24	New Orleans	110	Dallas Mavericks	96
400828027	2016-11-30	Houston	112	Dallas Mavericks	98
400828071	2016-12-06	Dallas Mavericks	104	Utah	116
400828086	2016-12-07	Oklahoma City	97	Dallas Mavericks	104
400828098	2016-12-09	Memphis	95	Dallas Mavericks	98
400828111	2016-12-12	San Antonio	111	Dallas Mavericks	114
400828128	2016-12-14	Dallas Mavericks	104	Denver	94
400828154	2016-12-18	Portland	97	Dallas Mavericks	88
400828174	2016-12-22	Dallas Mavericks	103	Houston	99
400828189	2016-12-23	Washington	118	Dallas Mavericks	119
400828215	2016-12-28	Dallas Mavericks	103	Atlanta	93
400828237	2016-12-30	Dallas Mavericks	114	Washington	91
400828281	2016-01-05	Dallas Mavericks	117	Memphis	116
400828378	2016-01-15	Miami	77	Dallas Mavericks	83
400828388	2016-01-17	Dallas Mavericks	112	New Orleans	83
400828418	2016-01-20	New Orleans	106	Dallas Mavericks	94
400828444	2016-01-24	Minnesota	115	Dallas Mavericks	104
400828469	2016-01-27	Oklahoma City	127	Dallas Mavericks	107
400828499	2016-01-31	San Antonio	91	Dallas Mavericks	78
400828524	2016-02-03	Dallas Mavericks	90	Minnesota	93
400828538	2016-02-05	Dallas Mavericks	90	Oklahoma City	116
