date,Unnamed: 0,id,date,home_team,home_team_score,visit_team,visit_team_score,WINrate
2014-12-20,594,400489263,2014-12-20,Denver,99,Phoenix Suns,103,0.9611650485436892
2014-12-21,595,400489273,2014-12-21,Phoenix Suns,123,Dallas,108,1.1388888888888888
2014-01-02,596,400489351,2014-01-02,Phoenix Suns,91,Memphis,99,0.9191919191919192
2014-01-04,597,400489368,2014-01-04,Phoenix Suns,116,Milwaukee,100,1.16
2014-01-07,598,400489386,2014-01-07,Chicago,92,Phoenix Suns,87,1.057471264367816
2014-01-08,599,400489397,2014-01-08,Minnesota,103,Phoenix Suns,104,0.9903846153846154
2014-01-10,600,400489407,2014-01-10,Memphis,104,Phoenix Suns,99,1.0505050505050506
2014-01-11,601,400489418,2014-01-11,Detroit,110,Phoenix Suns,108,1.0185185185185186
2014-01-17,602,400489464,2014-01-17,Phoenix Suns,107,Dallas,110,0.9727272727272728
2014-01-19,603,400489478,2014-01-19,Phoenix Suns,117,Denver,103,1.135922330097087
2014-01-22,604,400489502,2014-01-22,Phoenix Suns,124,Indiana,100,1.24
2014-01-24,605,400489516,2014-01-24,Phoenix Suns,95,Washington,101,0.9405940594059404
2014-01-26,606,400489530,2014-01-26,Cleveland,90,Phoenix Suns,99,0.9090909090909092
2014-01-29,607,400489552,2014-01-29,Milwaukee,117,Phoenix Suns,126,0.9285714285714286
2014-01-30,608,400489559,2014-01-30,Indiana,94,Phoenix Suns,102,0.9215686274509804
2014-02-01,609,400489579,2014-02-01,Phoenix Suns,105,Charlotte,95,1.1052631578947372
2014-02-04,610,400489596,2014-02-04,Phoenix Suns,92,Chicago,101,0.9108910891089108
2014-02-05,611,400489602,2014-02-05,Houston,122,Phoenix Suns,108,1.1296296296296295
2014-02-11,612,400489647,2014-02-11,Phoenix Suns,97,Miami,103,0.941747572815534
2014-02-18,613,400489672,2014-02-18,Denver,107,Phoenix Suns,112,0.9553571428571428
2014-02-21,614,400489695,2014-02-21,Phoenix Suns,106,San Antonio,85,1.2470588235294118
2014-02-23,615,400489711,2014-02-23,Phoenix Suns,112,Houston,115,0.9739130434782608
2014-02-25,616,400489724,2014-02-25,Phoenix Suns,101,Minnesota,110,0.9181818181818182
2014-02-26,617,400489733,2014-02-26,Utah,109,Phoenix Suns,86,1.2674418604651163
2014-02-28,618,400489746,2014-02-28,Phoenix Suns,116,New Orleans,104,1.1153846153846154
2014-03-02,619,400489762,2014-03-02,Phoenix Suns,129,Atlanta,120,1.075
2014-03-06,620,400489788,2014-03-06,Phoenix Suns,128,Oklahoma City,122,1.0491803278688523
2014-03-12,621,400489839,2014-03-12,Phoenix Suns,101,Cleveland,110,0.9181818181818182
2014-03-19,622,400489889,2014-03-19,Phoenix Suns,109,Orlando,93,1.1720430107526882
2014-03-21,623,400489902,2014-03-21,Phoenix Suns,98,Detroit,92,1.065217391304348
2014-03-23,624,400489914,2014-03-23,Minnesota,120,Phoenix Suns,127,0.9448818897637796
2014-03-24,625,400489921,2014-03-24,Atlanta,95,Phoenix Suns,102,0.931372549019608
2014-03-26,626,400489935,2014-03-26,Washington,93,Phoenix Suns,99,0.9393939393939394
2014-04-04,627,400490013,2014-04-04,Portland,93,Phoenix Suns,109,0.8532110091743119
2014-04-06,628,400490029,2014-04-06,Phoenix Suns,122,Oklahoma City,115,1.0608695652173914
2014-04-09,629,400490043,2014-04-09,New Orleans,88,Phoenix Suns,94,0.9361702127659576
2014-04-11,630,400490059,2014-04-11,San Antonio,112,Phoenix Suns,104,1.0769230769230769
2014-04-12,631,400490068,2014-04-12,Dallas,101,Phoenix Suns,98,1.030612244897959
2014-04-14,632,400490085,2014-04-14,Phoenix Suns,91,Memphis,97,0.9381443298969072
2014-04-16,633,400490102,2014-04-16,Sacramento,99,Phoenix Suns,104,0.9519230769230768
2014-10-30,634,400488889,2014-10-30,Sacramento Kings,90,Denver,88,1.0227272727272727
2014-11-05,635,400488932,2014-11-05,Sacramento Kings,100,Atlanta,105,0.9523809523809524
2014-11-08,636,400488957,2014-11-08,Portland,104,Sacramento Kings,91,1.1428571428571428
2014-11-09,637,400488966,2014-11-09,Sacramento Kings,85,Portland,96,0.8854166666666666
2014-11-15,638,400489008,2014-11-15,Sacramento Kings,90,Detroit,97,0.9278350515463918
2014-11-17,639,400489021,2014-11-17,Sacramento Kings,86,Memphis,97,0.8865979381443299
2014-12-03,640,400489140,2014-12-03,Sacramento Kings,95,Oklahoma City,97,0.9793814432989691
2014-12-07,641,400489170,2014-12-07,Utah,102,Sacramento Kings,112,0.9107142857142856
2014-12-09,642,400489182,2014-12-09,Sacramento Kings,112,Dallas,97,1.154639175257732
2014-12-11,643,400489198,2014-12-11,Sacramento Kings,101,Utah,122,0.8278688524590164
2014-12-15,644,400489223,2014-12-15,Sacramento Kings,106,Houston,91,1.164835164835165
2014-12-17,645,400489237,2014-12-17,Charlotte,95,Sacramento Kings,87,1.091954022988506
2014-12-18,646,400489245,2014-12-18,Atlanta,124,Sacramento Kings,107,1.158878504672897
2014-12-20,647,400489260,2014-12-20,Miami,122,Sacramento Kings,103,1.1844660194174756
2014-12-21,648,400489268,2014-12-21,Orlando,100,Sacramento Kings,105,0.9523809523809524
2014-12-23,649,400489290,2014-12-23,Sacramento Kings,100,New Orleans,113,0.8849557522123894
2014-12-27,650,400489307,2014-12-27,Sacramento Kings,108,Miami,103,1.0485436893203883
2014-12-29,651,400489324,2014-12-29,San Antonio,112,Sacramento Kings,104,1.0769230769230769
2014-12-31,652,400489337,2014-12-31,Houston,106,Sacramento Kings,110,0.9636363636363636
2014-01-04,653,400489370,2014-01-04,Sacramento Kings,103,Charlotte,113,0.9115044247787609
2014-01-07,654,400489392,2014-01-07,Sacramento Kings,123,Portland,119,1.0336134453781514
2014-01-10,655,400489413,2014-01-10,Sacramento Kings,103,Orlando,83,1.2409638554216869
2014-01-12,656,400489425,2014-01-12,Sacramento Kings,124,Cleveland,80,1.55
2014-01-14,657,400489436,2014-01-14,Indiana,116,Sacramento Kings,92,1.2608695652173914
2014-01-15,658,400489444,2014-01-15,Minnesota,108,Sacramento Kings,111,0.972972972972973
2014-01-17,659,400489461,2014-01-17,Memphis,91,Sacramento Kings,90,1.0111111111111108
2014-01-19,660,400489476,2014-01-19,Oklahoma City,108,Sacramento Kings,93,1.1612903225806452
2014-01-21,661,400489491,2014-01-21,New Orleans,97,Sacramento Kings,114,0.8508771929824561
2014-01-22,662,400489500,2014-01-22,Houston,119,Sacramento Kings,98,1.2142857142857142
2014-01-24,663,400489517,2014-01-24,Sacramento Kings,111,Indiana,116,0.956896551724138
2014-01-26,664,400489534,2014-01-26,Sacramento Kings,117,Denver,125,0.9359999999999999
2014-01-27,665,400489540,2014-01-27,Utah,106,Sacramento Kings,99,1.0707070707070707
2014-01-29,666,400489557,2014-01-29,Sacramento Kings,89,Memphis,99,0.898989898989899
2014-01-31,667,400489566,2014-01-31,Dallas,107,Sacramento Kings,103,1.0388349514563109
2014-02-01,668,400489577,2014-02-01,San Antonio,95,Sacramento Kings,93,1.021505376344086
2014-02-03,669,400489593,2014-02-03,Sacramento Kings,99,Chicago,70,1.4142857142857144
2014-02-09,670,400489635,2014-02-09,Washington,93,Sacramento Kings,84,1.1071428571428572
2014-02-11,671,400489644,2014-02-11,Cleveland,109,Sacramento Kings,99,1.1010101010101008
2014-02-23,672,400489710,2014-02-23,Denver,95,Sacramento Kings,109,0.8715596330275229
2014-02-25,673,400489725,2014-02-25,Sacramento Kings,103,Houston,129,0.7984496124031008
2014-03-01,674,400489754,2014-03-01,Sacramento Kings,97,Minnesota,108,0.8981481481481481
2014-03-03,675,400489770,2014-03-03,Sacramento Kings,96,New Orleans,89,1.0786516853932584
2014-03-05,676,400489783,2014-03-05,Milwaukee,102,Sacramento Kings,116,0.8793103448275862
2014-03-11,677,400489824,2014-03-11,Detroit,99,Sacramento Kings,89,1.1123595505617978
2014-03-15,678,400489859,2014-03-15,Chicago,94,Sacramento Kings,87,1.0804597701149423
2014-03-16,679,400489864,2014-03-16,Minnesota,104,Sacramento Kings,102,1.0196078431372548
2014-03-18,680,400489879,2014-03-18,Sacramento Kings,117,Washington,111,1.054054054054054
2014-03-21,681,400489903,2014-03-21,Sacramento Kings,79,San Antonio,99,0.797979797979798
2014-03-23,682,400489916,2014-03-23,Sacramento Kings,124,Milwaukee,107,1.158878504672897
2014-03-28,683,400489956,2014-03-28,Oklahoma City,94,Sacramento Kings,81,1.160493827160494
2014-03-29,684,400489963,2014-03-29,Dallas,103,Sacramento Kings,100,1.03
2014-03-31,685,400489981,2014-03-31,New Orleans,97,Sacramento Kings,102,0.9509803921568628
2014-04-06,686,400490024,2014-04-06,Sacramento Kings,91,Dallas,93,0.9784946236559141
2014-04-08,687,400490033,2014-04-08,Sacramento Kings,92,Oklahoma City,107,0.8598130841121495
2014-04-09,688,400490045,2014-04-09,Portland,100,Sacramento Kings,99,1.0101010101010102
2014-04-13,689,400490075,2014-04-13,Sacramento Kings,106,Minnesota,103,1.029126213592233
2014-10-29,690,400488875,2014-10-29,Miami,107,Chicago Bulls,95,1.1263157894736842
2014-11-06,691,400488934,2014-11-06,Indiana,97,Chicago Bulls,80,1.2125
2014-11-08,692,400488952,2014-11-08,Chicago Bulls,97,Utah,73,1.3287671232876712
2014-11-11,693,400488975,2014-11-11,Chicago Bulls,96,Cleveland,81,1.1851851851851851
2014-11-16,694,400489013,2014-11-16,Chicago Bulls,110,Indiana,94,1.1702127659574468
2014-11-18,695,400489024,2014-11-18,Chicago Bulls,86,Charlotte,81,1.0617283950617284
2014-11-21,696,400489048,2014-11-21,Denver,97,Chicago Bulls,87,1.1149425287356325
2014-11-22,697,400489058,2014-11-22,Portland,98,Chicago Bulls,95,1.0315789473684212
2014-11-25,698,400489082,2014-11-25,Utah,89,Chicago Bulls,83,1.072289156626506
2014-11-27,699,400489093,2014-11-27,Detroit,79,Chicago Bulls,99,0.797979797979798
2014-11-30,700,400489115,2014-11-30,Cleveland,97,Chicago Bulls,93,1.043010752688172
2014-12-02,701,400489130,2014-12-02,Chicago Bulls,128,New Orleans,131,0.9770992366412212
2014-12-05,702,400489152,2014-12-05,Chicago Bulls,107,Miami,87,1.2298850574712643
2014-12-07,703,400489165,2014-12-07,Chicago Bulls,75,Detroit,92,0.8152173913043478
2014-12-10,704,400489189,2014-12-10,Chicago Bulls,74,Milwaukee,78,0.9487179487179488
2014-12-13,705,400489210,2014-12-13,Milwaukee,90,Chicago Bulls,91,0.989010989010989
2014-12-16,706,400489235,2014-12-16,Chicago Bulls,82,Orlando,83,0.9879518072289156
2014-12-18,707,400489252,2014-12-18,Houston,109,Chicago Bulls,94,1.1595744680851063
2014-12-19,708,400489254,2014-12-19,Oklahoma City,107,Chicago Bulls,95,1.1263157894736842
2014-12-21,709,400489270,2014-12-21,Chicago Bulls,100,Cleveland,84,1.1904761904761905
2014-12-28,710,400489314,2014-12-28,Chicago Bulls,83,Dallas,105,0.7904761904761904
2014-12-30,711,400489327,2014-12-30,Memphis,91,Chicago Bulls,95,0.9578947368421052
2014-01-04,712,400489365,2014-01-04,Chicago Bulls,91,Atlanta,84,1.0833333333333333
2014-01-10,713,400489411,2014-01-10,Milwaukee,72,Chicago Bulls,81,0.8888888888888888
2014-01-11,714,400489420,2014-01-11,Chicago Bulls,103,Charlotte,97,1.0618556701030928
2014-01-13,715,400489431,2014-01-13,Chicago Bulls,88,Washington,102,0.8627450980392157
2014-01-15,716,400489439,2014-01-15,Orlando,125,Chicago Bulls,128,0.9765625
2014-01-17,717,400489458,2014-01-17,Washington,96,Chicago Bulls,93,1.032258064516129
2014-01-22,718,400489495,2014-01-22,Cleveland,87,Chicago Bulls,98,0.8877551020408163
2014-01-25,719,400489519,2014-01-25,Charlotte,87,Chicago Bulls,89,0.9775280898876404
2014-01-27,720,400489537,2014-01-27,Chicago Bulls,86,Minnesota,95,0.9052631578947368
2014-01-29,721,400489556,2014-01-29,San Antonio,86,Chicago Bulls,96,0.8958333333333334
2014-02-01,722,400489576,2014-02-01,New Orleans,88,Chicago Bulls,79,1.1139240506329111
2014-02-11,723,400489645,2014-02-11,Chicago Bulls,100,Atlanta,85,1.1764705882352942
2014-02-21,724,400489693,2014-02-21,Chicago Bulls,117,Denver,89,1.3146067415730338
2014-02-23,725,400489707,2014-02-23,Miami,93,Chicago Bulls,79,1.1772151898734178
2014-02-25,726,400489722,2014-02-25,Atlanta,103,Chicago Bulls,107,0.9626168224299064
2014-02-28,727,400489743,2014-02-28,Dallas,91,Chicago Bulls,100,0.91
2014-03-05,728,400489782,2014-03-05,Detroit,94,Chicago Bulls,105,0.8952380952380953
2014-03-07,729,400489790,2014-03-07,Chicago Bulls,77,Memphis,85,0.9058823529411764
2014-03-09,730,400489807,2014-03-09,Chicago Bulls,95,Miami,88,1.0795454545454546
2014-03-11,731,400489825,2014-03-11,Chicago Bulls,96,San Antonio,104,0.9230769230769232
2014-03-13,732,400489841,2014-03-13,Chicago Bulls,111,Houston,87,1.2758620689655171
2014-03-17,733,400489872,2014-03-17,Chicago Bulls,85,Oklahoma City,97,0.8762886597938144
2014-03-21,734,400489895,2014-03-21,Indiana,91,Chicago Bulls,79,1.1518987341772151
2014-03-24,735,400489923,2014-03-24,Chicago Bulls,89,Indiana,77,1.155844155844156
2014-03-28,736,400489953,2014-03-28,Chicago Bulls,74,Portland,91,0.8131868131868132
2014-04-02,737,400489993,2014-04-02,Atlanta,92,Chicago Bulls,105,0.8761904761904762
2014-04-04,738,400490010,2014-04-04,Chicago Bulls,102,Milwaukee,90,1.1333333333333333
2014-04-05,739,400490017,2014-04-05,Washington,78,Chicago Bulls,96,0.8125
2014-04-09,740,400490042,2014-04-09,Minnesota,87,Chicago Bulls,102,0.8529411764705882
2014-04-11,741,400490054,2014-04-11,Chicago Bulls,106,Detroit,98,1.0816326530612246
2014-04-14,742,400490081,2014-04-14,Chicago Bulls,108,Orlando,95,1.136842105263158
2014-04-16,743,400490096,2014-04-16,Charlotte,91,Chicago Bulls,86,1.0581395348837208
2014-11-01,744,400488893,2014-11-01,Charlotte,90,Cleveland Cavaliers,84,1.0714285714285714
2014-11-02,745,400488906,2014-11-02,Indiana,89,Cleveland Cavaliers,74,1.2027027027027026
2014-11-04,746,400488920,2014-11-04,Cleveland Cavaliers,93,Minnesota,92,1.0108695652173914
2014-11-06,747,400488939,2014-11-06,Milwaukee,109,Cleveland Cavaliers,104,1.0480769230769231
2014-11-13,748,400488988,2014-11-13,Minnesota,124,Cleveland Cavaliers,95,1.3052631578947371
2014-11-15,749,400489002,2014-11-15,Cleveland Cavaliers,80,Charlotte,86,0.9302325581395348
2014-11-16,750,400489011,2014-11-16,Washington,96,Cleveland Cavaliers,103,0.9320388349514565
2014-11-20,751,400489035,2014-11-20,Cleveland Cavaliers,91,Washington,98,0.9285714285714286
2014-11-22,752,400489056,2014-11-22,New Orleans,104,Cleveland Cavaliers,100,1.04
2014-11-23,753,400489067,2014-11-23,San Antonio,126,Cleveland Cavaliers,96,1.3125
2014-11-27,754,400489092,2014-11-27,Cleveland Cavaliers,84,Miami,95,0.8842105263157894
2014-12-04,755,400489142,2014-12-04,Cleveland Cavaliers,98,Denver,88,1.1136363636363635
2014-12-06,756,400489155,2014-12-06,Atlanta,108,Cleveland Cavaliers,89,1.2134831460674158
2014-12-13,757,400489203,2014-12-13,Orlando,100,Cleveland Cavaliers,109,0.9174311926605504
2014-12-14,758,400489217,2014-12-14,Miami,114,Cleveland Cavaliers,107,1.0654205607476634
2014-12-17,759,400489238,2014-12-17,Cleveland Cavaliers,116,Portland,119,0.9747899159663864
2014-12-20,760,400489258,2014-12-20,Cleveland Cavaliers,114,Milwaukee,111,1.027027027027027
2014-12-23,761,400489281,2014-12-23,Cleveland Cavaliers,92,Detroit,115,0.8
2014-12-26,762,400489296,2014-12-26,Cleveland Cavaliers,125,Atlanta,127,0.9842519685039369
2014-12-31,763,400489334,2014-12-31,Indiana,91,Cleveland Cavaliers,76,1.1973684210526316
2014-01-02,764,400489346,2014-01-02,Cleveland Cavaliers,87,Orlando,81,1.0740740740740742
2014-01-05,765,400489372,2014-01-05,Cleveland Cavaliers,78,Indiana,82,0.951219512195122
2014-01-10,766,400489412,2014-01-10,Utah,102,Cleveland Cavaliers,113,0.9026548672566372
2014-01-15,767,400489448,2014-01-15,Portland,108,Cleveland Cavaliers,96,1.125
2014-01-17,768,400489463,2014-01-17,Denver,109,Cleveland Cavaliers,117,0.9316239316239316
2014-01-20,769,400489479,2014-01-20,Cleveland Cavaliers,97,Dallas,102,0.9509803921568628
2014-01-24,770,400489511,2014-01-24,Cleveland Cavaliers,93,Milwaukee,78,1.1923076923076923
2014-01-28,771,400489541,2014-01-28,Cleveland Cavaliers,89,New Orleans,100,0.89
2014-02-01,772,400489574,2014-02-01,Houston,106,Cleveland Cavaliers,92,1.1521739130434785
2014-02-03,773,400489590,2014-02-03,Dallas,124,Cleveland Cavaliers,107,1.158878504672897
2014-02-07,774,400489615,2014-02-07,Washington,113,Cleveland Cavaliers,115,0.982608695652174
2014-02-09,775,400489633,2014-02-09,Cleveland Cavaliers,91,Memphis,83,1.0963855421686748
2014-02-12,776,400489655,2014-02-12,Detroit,89,Cleveland Cavaliers,93,0.956989247311828
2014-02-19,777,400489675,2014-02-19,Cleveland Cavaliers,101,Orlando,93,1.0860215053763442
2014-02-23,778,400489708,2014-02-23,Cleveland Cavaliers,83,Washington,96,0.8645833333333334
2014-02-26,779,400489731,2014-02-26,Oklahoma City,104,Cleveland Cavaliers,114,0.912280701754386
2014-02-28,780,400489740,2014-02-28,Cleveland Cavaliers,99,Utah,79,1.2531645569620251
2014-03-01,781,400489752,2014-03-01,Memphis,110,Cleveland Cavaliers,96,1.1458333333333333
2014-03-04,782,400489771,2014-03-04,Cleveland Cavaliers,101,San Antonio,122,0.8278688524590164
2014-03-07,783,400489791,2014-03-07,Charlotte,101,Cleveland Cavaliers,92,1.0978260869565215
2014-03-18,784,400489876,2014-03-18,Cleveland Cavaliers,96,Miami,100,0.96
2014-03-20,785,400489891,2014-03-20,Cleveland Cavaliers,95,Oklahoma City,102,0.931372549019608
2014-03-22,786,400489906,2014-03-22,Cleveland Cavaliers,111,Houston,118,0.940677966101695
2014-03-26,787,400489937,2014-03-26,Detroit,96,Cleveland Cavaliers,97,0.9896907216494846
2014-03-30,788,400489967,2014-03-30,Cleveland Cavaliers,90,Indiana,76,1.1842105263157894
2014-04-02,789,400489989,2014-04-02,Orlando,98,Cleveland Cavaliers,119,0.8235294117647058
2014-04-04,790,400490005,2014-04-04,Atlanta,117,Cleveland Cavaliers,98,1.1938775510204085
2014-04-05,791,400490018,2014-04-05,Cleveland Cavaliers,94,Charlotte,96,0.9791666666666666
2014-04-09,792,400490035,2014-04-09,Cleveland Cavaliers,122,Detroit,100,1.22
2014-04-11,793,400490058,2014-04-11,Milwaukee,119,Cleveland Cavaliers,116,1.0258620689655171
2014-10-30,794,400488880,2014-10-30,Detroit Pistons,113,Washington,102,1.107843137254902
2014-11-01,795,400488899,2014-11-01,Memphis,111,Detroit Pistons,108,1.0277777777777777
2014-11-05,796,400488926,2014-11-05,Detroit Pistons,91,Indiana,99,0.9191919191919192
2014-11-08,797,400488951,2014-11-08,Detroit Pistons,110,Oklahoma City,119,0.9243697478991596
2014-11-11,798,400488978,2014-11-11,Portland,109,Detroit Pistons,103,1.058252427184466
2014-11-20,799,400489039,2014-11-20,Atlanta,93,Detroit Pistons,85,1.0941176470588236
2014-11-22,800,400489053,2014-11-22,Detroit Pistons,89,Atlanta,96,0.9270833333333334
2014-11-25,801,400489077,2014-11-25,Detroit Pistons,113,Milwaukee,94,1.2021276595744679
2014-12-03,802,400489137,2014-12-03,Miami,97,Detroit Pistons,107,0.9065420560747663
2014-12-04,803,400489145,2014-12-04,Milwaukee,98,Detroit Pistons,105,0.9333333333333332
2014-12-08,804,400489173,2014-12-08,Detroit Pistons,95,Miami,110,0.8636363636363636
2014-12-10,805,400489188,2014-12-10,Detroit Pistons,94,Minnesota,121,0.7768595041322314
2014-12-11,806,400489196,2014-12-11,New Orleans,111,Detroit Pistons,106,1.0471698113207548
2014-12-15,807,400489225,2014-12-15,Detroit Pistons,109,Portland,111,0.981981981981982
2014-12-16,808,400489229,2014-12-16,Indiana,96,Detroit Pistons,101,0.9504950495049505
2014-12-20,809,400489259,2014-12-20,Detroit Pistons,106,Charlotte,116,0.913793103448276
2014-12-21,810,400489269,2014-12-21,Detroit Pistons,97,Houston,114,0.8508771929824561
2014-12-27,811,400489301,2014-12-27,Orlando,109,Detroit Pistons,92,1.184782608695652
2014-12-28,812,400489312,2014-12-28,Washington,106,Detroit Pistons,82,1.2926829268292683
2014-12-30,813,400489326,2014-12-30,Detroit Pistons,99,Washington,106,0.9339622641509434
2014-01-05,814,400489371,2014-01-05,Detroit Pistons,84,Memphis,112,0.75
2014-01-17,815,400489460,2014-01-17,Detroit Pistons,89,Utah,110,0.8090909090909091
2014-01-18,816,400489468,2014-01-18,Washington,98,Detroit Pistons,104,0.9423076923076924
2014-01-22,817,400489501,2014-01-22,Milwaukee,104,Detroit Pistons,101,1.0297029702970295
2014-01-24,818,400489512,2014-01-24,Detroit Pistons,101,New Orleans,103,0.9805825242718448
2014-01-26,819,400489532,2014-01-26,Dallas,116,Detroit Pistons,106,1.0943396226415094
2014-01-28,820,400489542,2014-01-28,Detroit Pistons,103,Orlando,87,1.1839080459770115
2014-02-03,821,400489586,2014-02-03,Miami,102,Detroit Pistons,96,1.0625
2014-02-05,822,400489606,2014-02-05,Orlando,112,Detroit Pistons,98,1.1428571428571428
2014-02-08,823,400489624,2014-02-08,Detroit Pistons,126,Denver,109,1.1559633027522935
2014-02-10,824,400489639,2014-02-10,Detroit Pistons,109,San Antonio,100,1.09
2014-02-18,825,400489668,2014-02-18,Detroit Pistons,96,Charlotte,108,0.8888888888888888
2014-02-19,826,400489674,2014-02-19,Charlotte,116,Detroit Pistons,98,1.1836734693877549
2014-02-21,827,400489692,2014-02-21,Detroit Pistons,115,Atlanta,107,1.074766355140187
2014-02-22,828,400489701,2014-02-22,Detroit Pistons,102,Dallas,113,0.9026548672566372
2014-02-26,829,400489732,2014-02-26,San Antonio,120,Detroit Pistons,110,1.0909090909090908
2014-03-01,830,400489749,2014-03-01,Houston,118,Detroit Pistons,110,1.0727272727272728
2014-03-07,831,400489795,2014-03-07,Minnesota,114,Detroit Pistons,101,1.1287128712871286
2014-03-15,832,400489857,2014-03-15,Detroit Pistons,104,Indiana,112,0.9285714285714286
2014-03-19,833,400489888,2014-03-19,Denver,118,Detroit Pistons,109,1.0825688073394495
2014-03-24,834,400489928,2014-03-24,Utah,94,Detroit Pistons,114,0.8245614035087719
2014-03-28,835,400489952,2014-03-28,Detroit Pistons,78,Miami,110,0.7090909090909091
2014-03-31,836,400489977,2014-03-31,Detroit Pistons,116,Milwaukee,111,1.045045045045045
2014-04-02,837,400489987,2014-04-02,Indiana,101,Detroit Pistons,94,1.074468085106383
2014-04-08,838,400532894,2014-04-08,Atlanta,95,Detroit Pistons,102,0.931372549019608
2014-04-16,839,400490093,2014-04-16,Oklahoma City,112,Detroit Pistons,111,1.009009009009009
2014-10-29,840,400488874,2014-10-29,Indiana Pacers,97,Orlando,87,1.1149425287356325
2014-10-30,841,400488884,2014-10-30,New Orleans,90,Indiana Pacers,95,0.9473684210526316
2014-11-11,842,400488972,2014-11-11,Indiana Pacers,95,Memphis,79,1.2025316455696202
2014-11-15,843,400488998,2014-11-15,Indiana Pacers,104,Milwaukee,77,1.3506493506493509
2014-11-25,844,400489076,2014-11-25,Indiana Pacers,98,Minnesota,84,1.1666666666666667
2014-11-27,845,400489088,2014-11-27,Charlotte,74,Indiana Pacers,99,0.7474747474747475
2014-11-29,846,400489109,2014-11-29,Indiana Pacers,93,Washington,73,1.2739726027397258
2014-12-02,847,400489133,2014-12-02,Portland,106,Indiana Pacers,102,1.03921568627451
2014-12-04,848,400489147,2014-12-04,Utah,86,Indiana Pacers,95,0.9052631578947368
2014-12-07,849,400489169,2014-12-07,San Antonio,100,Indiana Pacers,111,0.9009009009009008
2014-12-08,850,400489175,2014-12-08,Oklahoma City,118,Indiana Pacers,94,1.25531914893617
2014-12-10,851,400489184,2014-12-10,Indiana Pacers,90,Miami,84,1.0714285714285714
2014-12-13,852,400489202,2014-12-13,Indiana Pacers,99,Charlotte,94,1.053191489361702
2014-12-18,853,400489242,2014-12-18,Miami,97,Indiana Pacers,94,1.0319148936170213
2014-12-20,854,400489261,2014-12-20,Indiana Pacers,114,Houston,81,1.4074074074074074
2014-01-04,855,400489362,2014-01-04,Indiana Pacers,99,New Orleans,82,1.2073170731707317
2014-01-08,856,400489395,2014-01-08,Atlanta,97,Indiana Pacers,87,1.1149425287356325
2014-01-10,857,400489404,2014-01-10,Indiana Pacers,93,Washington,66,1.4090909090909092
2014-01-25,858,400489524,2014-01-25,Denver,109,Indiana Pacers,96,1.1354166666666667
2014-02-03,859,400489583,2014-02-03,Indiana Pacers,98,Orlando,79,1.240506329113924
2014-02-04,860,400489594,2014-02-04,Atlanta,85,Indiana Pacers,89,0.9550561797752808
2014-02-07,861,400489612,2014-02-07,Indiana Pacers,118,Portland,113,1.0442477876106195
2014-02-09,862,400489634,2014-02-09,Orlando,93,Indiana Pacers,92,1.0108695652173914
2014-02-10,863,400489637,2014-02-10,Indiana Pacers,119,Denver,80,1.4875
2014-02-12,864,400489650,2014-02-12,Indiana Pacers,73,Dallas,81,0.9012345679012346
2014-02-18,865,400489665,2014-02-18,Indiana Pacers,108,Atlanta,98,1.1020408163265305
2014-02-19,866,400489678,2014-02-19,Minnesota,104,Indiana Pacers,91,1.1428571428571428
2014-02-22,867,400489702,2014-02-22,Milwaukee,100,Indiana Pacers,110,0.9090909090909092
2014-02-27,868,400489736,2014-02-27,Indiana Pacers,101,Milwaukee,96,1.0520833333333333
2014-03-02,869,400489758,2014-03-02,Indiana Pacers,94,Utah,91,1.0329670329670328
2014-03-05,870,400489777,2014-03-05,Charlotte,109,Indiana Pacers,87,1.2528735632183907
2014-03-07,871,400489799,2014-03-07,Houston,112,Indiana Pacers,86,1.3023255813953492
2014-03-09,872,400489814,2014-03-09,Dallas,105,Indiana Pacers,94,1.1170212765957446
2014-03-22,873,400489908,2014-03-22,Memphis,82,Indiana Pacers,71,1.1549295774647887
2014-03-26,874,400489940,2014-03-26,Indiana Pacers,84,Miami,83,1.0120481927710845
2014-03-28,875,400489950,2014-03-28,Washington,91,Indiana Pacers,78,1.1666666666666667
2014-03-31,876,400489975,2014-03-31,Indiana Pacers,77,San Antonio,103,0.7475728155339806
2014-04-06,877,400490025,2014-04-06,Indiana Pacers,88,Atlanta,107,0.8224299065420559
2014-04-09,878,400490041,2014-04-09,Milwaukee,102,Indiana Pacers,104,0.9807692307692308
2014-04-11,879,400490053,2014-04-11,Miami,98,Indiana Pacers,86,1.1395348837209305
2014-04-13,880,400490073,2014-04-13,Indiana Pacers,102,Oklahoma City,97,1.0515463917525774
2014-04-16,881,400490100,2014-04-16,Orlando,86,Indiana Pacers,101,0.8514851485148515
2014-11-09,882,400488965,2014-11-09,Milwaukee Bucks,83,Dallas,91,0.912087912087912
2014-11-12,883,400488980,2014-11-12,Miami,118,Milwaukee Bucks,95,1.2421052631578948
2014-11-13,884,400488984,2014-11-13,Orlando,94,Milwaukee Bucks,91,1.0329670329670328
2014-11-16,885,400489017,2014-11-16,Milwaukee Bucks,79,Oklahoma City,92,0.8586956521739131
2014-11-20,886,400489040,2014-11-20,Milwaukee Bucks,82,Portland,91,0.9010989010989012
2014-11-23,887,400489066,2014-11-23,Milwaukee Bucks,72,Charlotte,96,0.75
2014-11-27,888,400489095,2014-11-27,Milwaukee Bucks,92,Washington,100,0.92
