date,Unnamed: 0,id,date,home_team,home_team_score,visit_team,visit_team_score,WINrate
2013-10-30,0,400277722,2013-10-30,Miami,120,Boston Celtics,107,1.1214953271028036
2013-11-02,1,400277737,2013-11-02,Boston Celtics,88,Milwaukee,99,0.8888888888888888
2013-11-03,2,400277747,2013-11-03,Washington,86,Boston Celtics,89,0.9662921348314608
2013-11-07,3,400277774,2013-11-07,Boston Celtics,100,Washington,94,1.0638297872340423
2013-11-09,4,400277790,2013-11-09,Boston Celtics,100,Philadelphia,106,0.9433962264150944
2013-11-10,5,400277806,2013-11-10,Milwaukee,92,Boston Celtics,96,0.9583333333333334
2013-11-12,6,400277818,2013-11-12,Chicago,95,Boston Celtics,101,0.9405940594059404
2013-11-14,7,400277830,2013-11-14,Boston Celtics,98,Utah,93,1.053763440860215
2013-11-15,8,400277839,2013-11-15,Brooklyn,102,Boston Celtics,97,1.0515463917525774
2013-11-17,9,400277851,2013-11-17,Boston Celtics,107,Toronto,89,1.2022471910112358
2013-11-18,10,400277864,2013-11-18,Detroit,103,Boston Celtics,83,1.2409638554216869
2013-11-21,11,400277881,2013-11-21,Boston Celtics,100,San Antonio,112,0.8928571428571429
2013-11-23,12,400277893,2013-11-23,Boston Celtics,108,Oklahoma City,100,1.08
2013-11-25,13,400277915,2013-11-25,Orlando,110,Boston Celtics,116,0.9482758620689656
2013-11-28,14,400277931,2013-11-28,Boston Celtics,83,Brooklyn,95,0.8736842105263158
2013-11-30,15,400277945,2013-11-30,Boston Celtics,96,Portland,78,1.2307692307692308
2013-12-01,16,400277958,2013-12-01,Milwaukee,91,Boston Celtics,88,1.0340909090909092
2013-12-05,17,400277979,2013-12-05,Boston Celtics,104,Minnesota,94,1.1063829787234043
2013-12-07,18,400277990,2013-12-07,Philadelphia,95,Boston Celtics,94,1.0106382978723405
2013-12-08,19,400278005,2013-12-08,Boston Celtics,92,Philadelphia,79,1.1645569620253164
2013-12-12,20,400278035,2013-12-12,Boston Celtics,117,Dallas,115,1.017391304347826
2013-12-14,21,400278052,2013-12-14,Houston,101,Boston Celtics,89,1.1348314606741574
2013-12-15,22,400278064,2013-12-15,San Antonio,103,Boston Celtics,88,1.1704545454545454
2013-12-18,23,400278080,2013-12-18,Chicago,100,Boston Celtics,89,1.1235955056179776
2013-12-19,24,400278090,2013-12-19,Boston Celtics,103,Cleveland,91,1.1318681318681318
2013-12-21,25,400278102,2013-12-21,Boston Celtics,94,Milwaukee,99,0.9494949494949496
2013-12-25,26,400278125,2013-12-25,Brooklyn,76,Boston Celtics,93,0.8172043010752689
2013-12-27,27,400278144,2013-12-27,LA,106,Boston Celtics,77,1.3766233766233766
2013-12-29,28,400278167,2013-12-29,Golden State,101,Boston Celtics,83,1.216867469879518
2013-12-30,29,400278170,2013-12-30,Sacramento,118,Boston Celtics,96,1.2291666666666667
2013-01-02,30,400278188,2013-01-02,Boston Celtics,83,Memphis,93,0.8924731182795699
2013-01-04,31,400278203,2013-01-04,Boston Celtics,94,Indiana,75,1.2533333333333334
2013-01-05,32,400278209,2013-01-05,Atlanta,81,Boston Celtics,89,0.9101123595505618
2013-01-07,33,400278225,2013-01-07,NY Knicks,96,Boston Celtics,102,0.9411764705882352
2013-01-09,34,400278239,2013-01-09,Boston Celtics,87,Phoenix,79,1.1012658227848102
2013-01-11,35,400278251,2013-01-11,Boston Celtics,103,Houston,91,1.1318681318681318
2013-01-14,36,400278277,2013-01-14,Boston Celtics,100,Charlotte,89,1.1235955056179776
2013-01-16,37,400278293,2013-01-16,Boston Celtics,78,New Orleans,90,0.8666666666666667
2013-01-18,38,400278304,2013-01-18,Boston Celtics,99,Chicago,100,0.99
2013-01-20,39,400278323,2013-01-20,Detroit,103,Boston Celtics,88,1.1704545454545454
2013-01-22,40,400278334,2013-01-22,Cleveland,95,Boston Celtics,90,1.0555555555555556
2013-01-24,41,400278350,2013-01-24,Boston Celtics,86,NY Knicks,89,0.9662921348314608
2013-01-25,42,400278353,2013-01-25,Atlanta,123,Boston Celtics,111,1.108108108108108
2013-01-27,43,400278372,2013-01-27,Boston Celtics,100,Miami,98,1.020408163265306
2013-01-30,44,400278392,2013-01-30,Boston Celtics,99,Sacramento,81,1.2222222222222223
2013-02-01,45,400278406,2013-02-01,Boston Celtics,97,Orlando,84,1.1547619047619049
2013-02-03,46,400278425,2013-02-03,Boston Celtics,106,LA,104,1.0192307692307692
2013-02-06,47,400278440,2013-02-06,Toronto,95,Boston Celtics,99,0.9595959595959596
2013-02-07,48,400278453,2013-02-07,Boston Celtics,116,Los Angeles,95,1.2210526315789474
2013-02-10,49,400278474,2013-02-10,Boston Celtics,118,Denver,114,1.0350877192982455
2013-02-11,50,400278482,2013-02-11,Charlotte,94,Boston Celtics,91,1.0329670329670328
2013-02-13,51,400278498,2013-02-13,Boston Celtics,71,Chicago,69,1.0289855072463767
2013-02-19,52,400278514,2013-02-19,Denver,97,Boston Celtics,90,1.0777777777777775
2013-02-20,53,400278527,2013-02-20,Los Angeles,113,Boston Celtics,99,1.1414141414141414
2013-02-22,54,400278540,2013-02-22,Phoenix,88,Boston Celtics,113,0.7787610619469026
2013-02-24,55,400278557,2013-02-24,Portland,92,Boston Celtics,86,1.069767441860465
2013-02-25,56,400278562,2013-02-25,Utah,107,Boston Celtics,110,0.9727272727272728
2013-03-01,57,400278587,2013-03-01,Boston Celtics,94,Golden State,86,1.0930232558139534
2013-03-05,58,400278616,2013-03-05,Philadelphia,101,Boston Celtics,109,0.9266055045871558
2013-03-06,59,400278621,2013-03-06,Indiana,81,Boston Celtics,83,0.9759036144578314
2013-03-08,60,400278637,2013-03-08,Boston Celtics,107,Atlanta,102,1.0490196078431373
2013-03-10,61,400278654,2013-03-10,Oklahoma City,91,Boston Celtics,79,1.1518987341772151
2013-03-12,62,400278668,2013-03-12,Charlotte,100,Boston Celtics,74,1.351351351351351
2013-03-13,63,400278679,2013-03-13,Boston Celtics,112,Toronto,88,1.2727272727272727
2013-03-16,64,400278700,2013-03-16,Boston Celtics,105,Charlotte,88,1.193181818181818
2013-03-18,65,400278718,2013-03-18,Boston Celtics,103,Miami,105,0.9809523809523808
2013-03-20,66,400278733,2013-03-20,New Orleans,87,Boston Celtics,86,1.0116279069767442
2013-03-22,67,400278749,2013-03-22,Dallas,104,Boston Celtics,94,1.1063829787234043
2013-03-23,68,400278756,2013-03-23,Memphis,110,Boston Celtics,106,1.0377358490566038
2013-03-26,69,400278774,2013-03-26,Boston Celtics,85,NY Knicks,100,0.85
2013-03-27,70,400278780,2013-03-27,Cleveland,92,Boston Celtics,93,0.989247311827957
2013-03-29,71,400278795,2013-03-29,Boston Celtics,118,Atlanta,107,1.1028037383177571
2013-03-31,72,400278819,2013-03-31,NY Knicks,108,Boston Celtics,89,1.2134831460674158
2013-04-01,73,400278825,2013-04-01,Minnesota,110,Boston Celtics,100,1.1
2013-04-03,74,400278835,2013-04-03,Boston Celtics,98,Detroit,93,1.053763440860215
2013-04-05,75,400278847,2013-04-05,Boston Celtics,91,Cleveland,97,0.9381443298969072
2013-04-07,76,400278867,2013-04-07,Boston Celtics,107,Washington,96,1.1145833333333333
2013-04-10,77,400278888,2013-04-10,Boston Celtics,93,Brooklyn,101,0.9207920792079208
2013-04-12,78,400278900,2013-04-12,Miami,109,Boston Celtics,101,1.0792079207920793
2013-04-13,79,400278911,2013-04-13,Orlando,88,Boston Celtics,120,0.7333333333333333
2013-04-17,80,400278936,2013-04-17,Toronto,114,Boston Celtics,90,1.2666666666666666
2013-11-03,81,400277749,2013-11-03,Brooklyn Nets,107,Toronto,100,1.07
2013-11-05,82,400277763,2013-11-05,Brooklyn Nets,96,Minnesota,107,0.8971962616822429
2013-11-07,83,400277776,2013-11-07,Miami,103,Brooklyn Nets,73,1.4109589041095891
2013-11-09,84,400277789,2013-11-09,Orlando,68,Brooklyn Nets,107,0.6355140186915887
2013-11-11,85,400277810,2013-11-11,Brooklyn Nets,82,Orlando,74,1.108108108108108
2013-11-13,86,400277826,2013-11-13,Brooklyn Nets,114,Cleveland,101,1.1287128712871286
2013-11-18,87,400277862,2013-11-18,Sacramento,90,Brooklyn Nets,99,0.9090909090909092
2013-11-20,88,400277876,2013-11-20,Los Angeles,95,Brooklyn Nets,90,1.0555555555555556
2013-11-21,89,400277890,2013-11-21,Golden State,102,Brooklyn Nets,93,1.0967741935483872
2013-11-23,90,400277894,2013-11-23,Brooklyn Nets,86,LA,76,1.131578947368421
2013-11-25,91,400277913,2013-11-25,Brooklyn Nets,98,Portland,85,1.152941176470588
2013-11-26,92,400431053,2013-11-26,Brooklyn Nets,96,NY Knicks,89,1.0786516853932584
2013-11-30,93,400277944,2013-11-30,Orlando,86,Brooklyn Nets,98,0.8775510204081632
2013-12-01,94,400277953,2013-12-01,Miami,102,Brooklyn Nets,89,1.146067415730337
2013-12-04,95,400277973,2013-12-04,Brooklyn Nets,111,Oklahoma City,117,0.9487179487179488
2013-12-07,96,400277992,2013-12-07,Brooklyn Nets,102,Golden State,109,0.9357798165137616
2013-12-09,97,400278013,2013-12-09,Brooklyn Nets,88,Milwaukee,97,0.9072164948453608
2013-12-11,98,400278024,2013-12-11,Brooklyn Nets,97,NY Knicks,100,0.97
2013-12-12,99,400278029,2013-12-12,Toronto,88,Brooklyn Nets,94,0.9361702127659576
2013-12-14,100,400278048,2013-12-14,Brooklyn Nets,107,Detroit,105,1.019047619047619
2013-12-15,101,400278061,2013-12-15,Chicago,83,Brooklyn Nets,82,1.0121951219512195
2013-12-18,102,400278078,2013-12-18,Brooklyn Nets,90,Utah,92,0.9782608695652174
2013-12-19,103,400278087,2013-12-19,NY Knicks,100,Brooklyn Nets,86,1.162790697674419
2013-12-23,104,400278119,2013-12-23,Brooklyn Nets,95,Philadelphia,92,1.0326086956521738
2013-12-26,105,400278135,2013-12-26,Milwaukee,108,Brooklyn Nets,93,1.1612903225806452
2013-12-28,106,400278147,2013-12-28,Brooklyn Nets,97,Charlotte,81,1.1975308641975309
2013-12-29,107,400278160,2013-12-29,Brooklyn Nets,103,Cleveland,100,1.03
2013-12-31,108,400278177,2013-12-31,San Antonio,104,Brooklyn Nets,73,1.4246575342465753
2013-01-02,109,400278192,2013-01-02,Oklahoma City,93,Brooklyn Nets,110,0.8454545454545455
2013-01-04,110,400278199,2013-01-04,Washington,113,Brooklyn Nets,115,0.982608695652174
2013-01-05,111,400278212,2013-01-05,Brooklyn Nets,113,Sacramento,93,1.2150537634408602
2013-01-08,112,400278231,2013-01-08,Philadelphia,89,Brooklyn Nets,109,0.8165137614678899
2013-01-11,113,400278252,2013-01-11,Brooklyn Nets,99,Phoenix,79,1.2531645569620251
2013-01-13,114,400278271,2013-01-13,Brooklyn Nets,97,Indiana,86,1.127906976744186
2013-01-15,115,400278286,2013-01-15,Brooklyn Nets,113,Toronto,106,1.0660377358490567
2013-01-16,116,400278292,2013-01-16,Atlanta,109,Brooklyn Nets,95,1.1473684210526316
2013-01-18,117,400278308,2013-01-18,Brooklyn Nets,94,Atlanta,89,1.0561797752808988
2013-01-21,118,400278329,2013-01-21,NY Knicks,85,Brooklyn Nets,88,0.9659090909090908
2013-01-23,119,400278343,2013-01-23,Minnesota,83,Brooklyn Nets,91,0.912087912087912
2013-01-25,120,400278357,2013-01-25,Memphis,101,Brooklyn Nets,77,1.3116883116883118
2013-01-26,121,400278366,2013-01-26,Houston,119,Brooklyn Nets,106,1.1226415094339623
2013-01-28,122,400278382,2013-01-28,Brooklyn Nets,97,Orlando,77,1.2597402597402598
2013-01-30,123,400278395,2013-01-30,Brooklyn Nets,85,Miami,105,0.8095238095238095
2013-02-01,124,400278407,2013-02-01,Brooklyn Nets,93,Chicago,89,1.0449438202247192
2013-02-05,125,400278436,2013-02-05,Brooklyn Nets,83,Los Angeles,92,0.9021739130434784
2013-02-06,126,400278447,2013-02-06,Detroit,90,Brooklyn Nets,93,0.967741935483871
2013-02-08,127,400278455,2013-02-08,Washington,89,Brooklyn Nets,74,1.2027027027027026
2013-02-10,128,400278478,2013-02-10,Brooklyn Nets,86,San Antonio,111,0.7747747747747747
2013-02-11,129,400278484,2013-02-11,Indiana,84,Brooklyn Nets,89,0.9438202247191012
2013-02-13,130,400278499,2013-02-13,Brooklyn Nets,119,Denver,108,1.101851851851852
2013-02-19,131,400278511,2013-02-19,Brooklyn Nets,113,Milwaukee,111,1.018018018018018
2013-02-20,132,400278523,2013-02-20,Milwaukee,94,Brooklyn Nets,97,0.9690721649484536
2013-02-22,133,400278535,2013-02-22,Brooklyn Nets,96,Houston,106,0.9056603773584906
2013-02-24,134,400278551,2013-02-24,Brooklyn Nets,72,Memphis,76,0.9473684210526316
2013-02-26,135,400278567,2013-02-26,New Orleans,97,Brooklyn Nets,101,0.9603960396039604
2013-03-01,136,400278590,2013-03-01,Brooklyn Nets,90,Dallas,98,0.9183673469387756
2013-03-02,137,400278597,2013-03-02,Chicago,96,Brooklyn Nets,85,1.1294117647058823
2013-03-06,138,400278619,2013-03-06,Charlotte,78,Brooklyn Nets,99,0.7878787878787878
2013-03-08,139,400278638,2013-03-08,Brooklyn Nets,95,Washington,78,1.2179487179487178
2013-03-09,140,400278647,2013-03-09,Atlanta,80,Brooklyn Nets,93,0.8602150537634409
2013-03-11,141,400278663,2013-03-11,Philadelphia,106,Brooklyn Nets,97,1.092783505154639
2013-03-12,142,400278671,2013-03-12,Brooklyn Nets,108,New Orleans,98,1.1020408163265305
2013-03-17,143,400278711,2013-03-17,Brooklyn Nets,93,Atlanta,105,0.8857142857142857
2013-03-18,144,400278717,2013-03-18,Detroit,82,Brooklyn Nets,119,0.6890756302521008
2013-03-20,145,400278735,2013-03-20,Dallas,96,Brooklyn Nets,113,0.8495575221238938
2013-03-23,146,400278758,2013-03-23,LA,101,Brooklyn Nets,95,1.063157894736842
2013-03-24,147,400278766,2013-03-24,Phoenix,100,Brooklyn Nets,102,0.9803921568627452
2013-03-27,148,400278790,2013-03-27,Portland,93,Brooklyn Nets,111,0.8378378378378378
2013-03-29,149,400278803,2013-03-29,Denver,109,Brooklyn Nets,87,1.2528735632183907
2013-03-30,150,400278811,2013-03-30,Utah,116,Brooklyn Nets,107,1.0841121495327102
2013-04-03,151,400278834,2013-04-03,Cleveland,95,Brooklyn Nets,113,0.8407079646017699
2013-04-04,152,400278843,2013-04-04,Brooklyn Nets,90,Chicago,92,0.9782608695652174
2013-04-06,153,400278859,2013-04-06,Brooklyn Nets,105,Charlotte,96,1.09375
2013-04-09,154,400278875,2013-04-09,Brooklyn Nets,104,Philadelphia,83,1.2530120481927711
2013-04-12,155,400278898,2013-04-12,Indiana,109,Brooklyn Nets,117,0.9316239316239316
2013-04-14,156,400278915,2013-04-14,Toronto,93,Brooklyn Nets,87,1.0689655172413792
2013-04-15,157,400278925,2013-04-15,Brooklyn Nets,106,Washington,101,1.0495049504950495
2013-04-17,158,400278937,2013-04-17,Brooklyn Nets,103,Detroit,99,1.0404040404040404
2013-11-02,159,400277740,2013-11-02,New York Knicks,104,Miami,84,1.238095238095238
2013-11-04,160,400277757,2013-11-04,New York Knicks,100,Philadelphia,84,1.1904761904761905
2013-11-05,161,400277762,2013-11-05,Philadelphia,88,New York Knicks,110,0.8
2013-11-09,162,400277791,2013-11-09,New York Knicks,104,Dallas,94,1.1063829787234043
2013-11-13,163,400277824,2013-11-13,Orlando,89,New York Knicks,99,0.898989898989899
2013-11-15,164,400277840,2013-11-15,San Antonio,100,New York Knicks,104,0.9615384615384616
2013-11-16,165,400277847,2013-11-16,Memphis,105,New York Knicks,95,1.1052631578947372
2013-11-18,166,400277859,2013-11-18,New York Knicks,88,Indiana,76,1.1578947368421053
2013-11-20,167,400277875,2013-11-20,New Orleans,80,New York Knicks,102,0.7843137254901961
2013-11-21,168,400277887,2013-11-21,Dallas,114,New York Knicks,111,1.027027027027027
2013-11-23,169,400277898,2013-11-23,Houston,131,New York Knicks,103,1.2718446601941749
2013-11-25,170,400277912,2013-11-25,New York Knicks,121,Detroit,100,1.21
2013-11-28,171,400277935,2013-11-28,Milwaukee,88,New York Knicks,102,0.8627450980392157
2013-11-30,172,400277946,2013-11-30,New York Knicks,108,Washington,87,1.2413793103448276
2013-12-02,173,400277963,2013-12-02,New York Knicks,106,Phoenix,99,1.0707070707070707
2013-12-05,174,400277977,2013-12-05,Charlotte,98,New York Knicks,100,0.98
2013-12-06,175,400277988,2013-12-06,Miami,92,New York Knicks,112,0.8214285714285714
2013-12-08,176,400278008,2013-12-08,Chicago,93,New York Knicks,85,1.0941176470588236
2013-12-09,177,400278015,2013-12-09,New York Knicks,112,Denver,106,1.0566037735849056
2013-12-13,178,400278043,2013-12-13,New York Knicks,116,Los Angeles,107,1.0841121495327102
2013-12-15,179,400278058,2013-12-15,New York Knicks,103,Cleveland,102,1.0098039215686274
2013-12-17,180,400278071,2013-12-17,New York Knicks,96,Houston,109,0.8807339449541285
2013-12-21,181,400278103,2013-12-21,New York Knicks,106,Chicago,110,0.9636363636363636
2013-12-23,182,400278120,2013-12-23,New York Knicks,94,Minnesota,91,1.0329670329670328
2013-12-25,183,400278126,2013-12-25,Los Angeles,100,New York Knicks,94,1.0638297872340423
2013-12-26,184,400278141,2013-12-26,Phoenix,97,New York Knicks,99,0.9797979797979798
2013-12-28,185,400278154,2013-12-28,Sacramento,106,New York Knicks,105,1.0095238095238095
2013-01-01,186,400278179,2013-01-01,New York Knicks,100,Portland,105,0.9523809523809524
2013-01-03,187,400278196,2013-01-03,New York Knicks,100,San Antonio,83,1.2048192771084338
2013-01-05,188,400278210,2013-01-05,Orlando,106,New York Knicks,114,0.9298245614035088
2013-01-10,189,400278247,2013-01-10,Indiana,81,New York Knicks,76,1.0657894736842106
2013-01-11,190,400278254,2013-01-11,New York Knicks,101,Chicago,108,0.9351851851851852
2013-01-13,191,400278269,2013-01-13,New York Knicks,100,New Orleans,87,1.1494252873563218
2013-01-17,192,400278300,2013-01-17,Detroit,87,New York Knicks,102,0.8529411764705882
2013-01-26,193,400278363,2013-01-26,Philadelphia,97,New York Knicks,80,1.2125
2013-01-27,194,400278376,2013-01-27,New York Knicks,106,Atlanta,104,1.0192307692307692
2013-01-30,195,400278393,2013-01-30,New York Knicks,113,Orlando,97,1.1649484536082475
2013-02-01,196,400278408,2013-02-01,New York Knicks,96,Milwaukee,86,1.1162790697674418
2013-02-02,197,400278417,2013-02-02,New York Knicks,120,Sacramento,81,1.4814814814814814
2013-02-04,198,400278430,2013-02-04,New York Knicks,99,Detroit,85,1.1647058823529413
2013-02-06,199,400278442,2013-02-06,Washington,106,New York Knicks,96,1.1041666666666667
2013-02-08,200,400278465,2013-02-08,Minnesota,94,New York Knicks,100,0.94
2013-02-10,201,400278472,2013-02-10,New York Knicks,88,LA,102,0.8627450980392157
2013-02-13,202,400278500,2013-02-13,New York Knicks,88,Toronto,92,0.9565217391304348
2013-02-20,203,400278521,2013-02-20,Indiana,125,New York Knicks,91,1.3736263736263736
2013-02-22,204,400278531,2013-02-22,Toronto,100,New York Knicks,98,1.020408163265306
2013-02-24,205,400278555,2013-02-24,New York Knicks,99,Philadelphia,93,1.064516129032258
2013-02-27,206,400278573,2013-02-27,New York Knicks,109,Golden State,105,1.0380952380952382
2013-03-01,207,400278585,2013-03-01,Washington,88,New York Knicks,96,0.9166666666666666
2013-03-03,208,400278600,2013-03-03,New York Knicks,93,Miami,99,0.9393939393939394
2013-03-04,209,400278609,2013-03-04,Cleveland,97,New York Knicks,102,0.9509803921568628
2013-03-06,210,400278624,2013-03-06,Detroit,77,New York Knicks,87,0.8850574712643678
2013-03-07,211,400278633,2013-03-07,New York Knicks,94,Oklahoma City,95,0.9894736842105264
2013-03-09,212,400278648,2013-03-09,New York Knicks,113,Utah,84,1.3452380952380951
2013-03-11,213,400278667,2013-03-11,Golden State,92,New York Knicks,63,1.4603174603174602
2013-03-13,214,400278684,2013-03-13,Denver,117,New York Knicks,94,1.24468085106383
2013-03-14,215,400278688,2013-03-14,Portland,105,New York Knicks,90,1.1666666666666667
2013-03-17,216,400278707,2013-03-17,LA,93,New York Knicks,80,1.1625
2013-03-18,217,400278723,2013-03-18,Utah,83,New York Knicks,90,0.9222222222222224
2013-03-20,218,400278730,2013-03-20,New York Knicks,106,Orlando,94,1.127659574468085
2013-03-22,219,400278742,2013-03-22,Toronto,94,New York Knicks,99,0.9494949494949496
2013-03-23,220,400278754,2013-03-23,New York Knicks,110,Toronto,84,1.3095238095238095
2013-03-27,221,400278781,2013-03-27,New York Knicks,108,Memphis,101,1.0693069306930694
2013-03-29,222,400278796,2013-03-29,New York Knicks,111,Charlotte,102,1.088235294117647
2013-04-02,223,400278829,2013-04-02,Miami,90,New York Knicks,102,0.8823529411764706
2013-04-03,224,400278833,2013-04-03,Atlanta,82,New York Knicks,95,0.8631578947368421
2013-04-05,225,400278848,2013-04-05,New York Knicks,101,Milwaukee,83,1.216867469879518
2013-04-07,226,400278865,2013-04-07,Oklahoma City,120,New York Knicks,125,0.96
2013-04-09,227,400278876,2013-04-09,New York Knicks,120,Washington,99,1.2121212121212122
2013-04-11,228,400278894,2013-04-11,Chicago,118,New York Knicks,111,1.063063063063063
2013-04-12,229,400278902,2013-04-12,Cleveland,91,New York Knicks,101,0.9009900990099008
2013-04-14,230,400278916,2013-04-14,New York Knicks,90,Indiana,80,1.125
2013-04-15,231,400278922,2013-04-15,Charlotte,106,New York Knicks,95,1.1157894736842104
2013-04-17,232,400278938,2013-04-17,New York Knicks,98,Atlanta,92,1.065217391304348
2013-10-31,233,400277725,2013-10-31,Philadelphia 76ers,84,Denver,75,1.12
2013-11-07,234,400277778,2013-11-07,New Orleans,62,Philadelphia 76ers,77,0.8051948051948052
2013-11-10,235,400277801,2013-11-10,Toronto,83,Philadelphia 76ers,93,0.8924731182795699
2013-11-12,236,400277816,2013-11-12,Philadelphia 76ers,96,Milwaukee,105,0.9142857142857144
2013-11-14,237,400277829,2013-11-14,Philadelphia 76ers,76,Detroit,94,0.8085106382978723
2013-11-16,238,400277842,2013-11-16,Philadelphia 76ers,99,Utah,93,1.064516129032258
2013-11-18,239,400277861,2013-11-18,Philadelphia 76ers,86,Cleveland,79,1.0886075949367089
2013-11-20,240,400277874,2013-11-20,Philadelphia 76ers,106,Toronto,98,1.0816326530612246
2013-11-21,241,400277879,2013-11-21,Cleveland,92,Philadelphia 76ers,83,1.108433734939759
2013-11-24,242,400277903,2013-11-24,Philadelphia 76ers,109,Oklahoma City,116,0.9396551724137931
2013-11-25,243,400277914,2013-11-25,Philadelphia 76ers,104,Phoenix,101,1.0297029702970295
2013-11-27,244,400277924,2013-11-27,Philadelphia 76ers,100,Dallas,98,1.020408163265306
2013-11-30,245,400277943,2013-11-30,Charlotte,98,Philadelphia 76ers,104,0.9423076923076924
2013-12-01,246,400277955,2013-12-01,Chicago,93,Philadelphia 76ers,88,1.056818181818182
2013-12-04,247,400277971,2013-12-04,Philadelphia 76ers,88,Minnesota,105,0.8380952380952381
2013-12-10,248,400278018,2013-12-10,Philadelphia 76ers,104,Detroit,97,1.0721649484536082
2013-12-12,249,400278032,2013-12-12,Philadelphia 76ers,89,Chicago,96,0.9270833333333334
2013-12-14,250,400278047,2013-12-14,Indiana,95,Philadelphia 76ers,85,1.1176470588235294
2013-12-16,251,400278067,2013-12-16,Philadelphia 76ers,98,Los Angeles,111,0.8828828828828829
2013-12-18,252,400278082,2013-12-18,Dallas,107,Philadelphia 76ers,100,1.07
2013-12-19,253,400278092,2013-12-19,Houston,125,Philadelphia 76ers,103,1.2135922330097086
2013-12-21,254,400278101,2013-12-21,Philadelphia 76ers,99,Atlanta,80,1.2375
2013-12-26,255,400278136,2013-12-26,Memphis,89,Philadelphia 76ers,99,0.898989898989899
2013-12-28,256,400278156,2013-12-28,Golden State,96,Philadelphia 76ers,89,1.0786516853932584
2013-12-29,257,400278166,2013-12-29,Portland,89,Philadelphia 76ers,85,1.0470588235294118
2013-01-01,258,400278183,2013-01-01,Los Angeles,99,Philadelphia 76ers,103,0.9611650485436892
2013-01-02,259,400278194,2013-01-02,Phoenix,95,Philadelphia 76ers,89,1.0674157303370786
2013-01-04,260,400278205,2013-01-04,Oklahoma City,109,Philadelphia 76ers,85,1.2823529411764707
2013-01-05,261,400278216,2013-01-05,San Antonio,109,Philadelphia 76ers,86,1.2674418604651163
2013-01-09,262,400278236,2013-01-09,Toronto,90,Philadelphia 76ers,72,1.25
2013-01-12,263,400278264,2013-01-12,Philadelphia 76ers,107,Houston,100,1.07
2013-01-15,264,400278284,2013-01-15,Philadelphia 76ers,99,New Orleans,111,0.8918918918918919
2013-01-18,265,400278305,2013-01-18,Philadelphia 76ers,108,Toronto,101,1.0693069306930694
2013-01-21,266,400278331,2013-01-21,Philadelphia 76ers,85,San Antonio,90,0.9444444444444444
2013-01-22,267,400278336,2013-01-22,Milwaukee,110,Philadelphia 76ers,102,1.0784313725490196
2013-01-28,268,400278380,2013-01-28,Philadelphia 76ers,100,Memphis,103,0.9708737864077671
2013-01-30,269,400278390,2013-01-30,Philadelphia 76ers,92,Washington,84,1.0952380952380951
2013-02-01,270,400278409,2013-02-01,Philadelphia 76ers,89,Sacramento,80,1.1125
2013-02-04,271,400278428,2013-02-04,Philadelphia 76ers,78,Orlando,61,1.278688524590164
2013-02-06,272,400278441,2013-02-06,Philadelphia 76ers,69,Indiana,88,0.7840909090909091
2013-02-09,273,400278468,2013-02-09,Philadelphia 76ers,87,Charlotte,76,1.1447368421052628
2013-02-11,274,400278481,2013-02-11,Philadelphia 76ers,90,LA,107,0.8411214953271028
2013-02-13,275,400278502,2013-02-13,Milwaukee,94,Philadelphia 76ers,92,1.0217391304347827
2013-02-20,276,400278525,2013-02-20,Minnesota,94,Philadelphia 76ers,87,1.0804597701149423
2013-02-23,277,400278546,2013-02-23,Philadelphia 76ers,90,Miami,114,0.7894736842105263
2013-02-26,278,400278563,2013-02-26,Philadelphia 76ers,84,Orlando,98,0.8571428571428571
2013-02-28,279,400278582,2013-02-28,Chicago,93,Philadelphia 76ers,82,1.1341463414634143
2013-03-02,280,400278596,2013-03-02,Philadelphia 76ers,104,Golden State,97,1.0721649484536082
2013-03-03,281,400278602,2013-03-03,Washington,90,Philadelphia 76ers,87,1.0344827586206895
2013-03-06,282,400278622,2013-03-06,Atlanta,107,Philadelphia 76ers,96,1.1145833333333333
2013-03-08,283,400278641,2013-03-08,Miami,102,Philadelphia 76ers,93,1.0967741935483872
2013-03-10,284,400278657,2013-03-10,Orlando,99,Philadelphia 76ers,91,1.0879120879120878
2013-03-13,285,400278676,2013-03-13,Philadelphia 76ers,94,Miami,98,0.9591836734693876
2013-03-16,286,400278701,2013-03-16,Philadelphia 76ers,98,Indiana,91,1.0769230769230769
2013-03-18,287,400278713,2013-03-18,Philadelphia 76ers,101,Portland,100,1.01
2013-03-20,288,400278738,2013-03-20,LA,101,Philadelphia 76ers,72,1.4027777777777777
2013-03-21,289,400278740,2013-03-21,Denver,101,Philadelphia 76ers,100,1.01
2013-03-24,290,400278767,2013-03-24,Sacramento,103,Philadelphia 76ers,117,0.8803418803418803
2013-03-25,291,400278772,2013-03-25,Utah,107,Philadelphia 76ers,91,1.175824175824176
2013-03-27,292,400278778,2013-03-27,Philadelphia 76ers,100,Milwaukee,92,1.0869565217391304
2013-03-29,293,400278798,2013-03-29,Cleveland,87,Philadelphia 76ers,97,0.8969072164948454
2013-03-30,294,400278807,2013-03-30,Philadelphia 76ers,100,Charlotte,92,1.0869565217391304
2013-04-03,295,400278832,2013-04-03,Charlotte,88,Philadelphia 76ers,83,1.0602409638554218
2013-04-05,296,400278849,2013-04-05,Atlanta,90,Philadelphia 76ers,101,0.8910891089108911
2013-04-06,297,400278860,2013-04-06,Miami,106,Philadelphia 76ers,87,1.2183908045977012
