Date,HomeTeam,HomeTeamPTS,VisitTeam,VisitTeamPTS,Winning
2016-01-03,NYK,111,ATL,97,1.1443298969072164
2016-01-04,MIA,103,IND,100,1.03
2016-01-04,OKC,104,SAC,116,0.896551724137931
2016-01-04,UTA,91,HOU,93,0.978494623655914
2016-01-04,CLE,122,TOR,100,1.22
2016-01-04,GSW,111,CHA,101,1.099009900990099
2016-01-04,BKN,94,BOS,103,0.912621359223301
2016-01-04,MIL,97,SAS,123,0.7886178861788617
2016-01-04,PHI,109,MIN,99,1.101010101010101
2016-01-04,POR,78,MEM,91,0.8571428571428571
2016-01-04,DET,115,ORL,89,1.2921348314606742
2016-01-05,DAL,117,SAC,116,1.0086206896551724
2016-01-05,ATL,101,NYK,107,0.9439252336448598
2016-01-05,CHI,117,MIL,106,1.1037735849056605
2016-01-05,LAL,88,GSW,109,0.8073394495412844
2016-01-06,PHX,111,CHA,102,1.088235294117647
2016-01-06,BKN,74,TOR,91,0.8131868131868132
2016-01-06,MIN,74,DEN,78,0.9487179487179487
2016-01-06,POR,98,LAC,109,0.8990825688073395
2016-01-06,MIA,90,NYK,98,0.9183673469387755
2016-01-06,SAS,123,UTA,98,1.2551020408163265
2016-01-06,WAS,115,CLE,121,0.9504132231404959
2016-01-06,NOP,91,DAL,100,0.91
2016-01-06,BOS,94,DET,99,0.9494949494949495
2016-01-06,ORL,86,IND,95,0.9052631578947369
2016-01-06,OKC,112,MEM,94,1.1914893617021276
2016-01-07,PHI,98,ATL,126,0.7777777777777778
2016-01-07,SAC,118,LAL,115,1.0260869565217392
2016-01-07,CHI,101,BOS,92,1.0978260869565217
2016-01-07,HOU,103,UTA,94,1.0957446808510638
2016-01-08,WAS,88,TOR,97,0.9072164948453608
2016-01-08,MIN,99,CLE,125,0.792
2016-01-08,POR,108,GSW,128,0.84375
2016-01-08,BKN,77,ORL,83,0.927710843373494
2016-01-08,LAL,113,OKC,117,0.9658119658119658
2016-01-08,NOP,86,IND,91,0.945054945054945
2016-01-08,PHX,95,MIA,103,0.9223300970873787
2016-01-08,MEM,91,DEN,84,1.0833333333333333
2016-01-08,SAS,100,NYK,99,1.0101010101010102
2016-01-08,MIL,96,DAL,95,1.0105263157894737
2016-01-09,ATL,120,CHI,105,1.1428571428571428
2016-01-09,SAC,116,GSW,128,0.90625
2016-01-09,PHI,95,TOR,108,0.8796296296296297
2016-01-09,LAC,97,CHA,83,1.1686746987951808
2016-01-09,UTA,98,MIA,83,1.180722891566265
2016-01-09,ORL,99,WAS,105,0.9428571428571428
2016-01-09,DET,103,BKN,89,1.1573033707865168
2016-01-10,MIN,87,DAL,93,0.9354838709677419
2016-01-10,MEM,101,BOS,98,1.030612244897959
2016-01-10,PHI,85,CLE,95,0.8947368421052632
2016-01-10,DEN,95,CHA,92,1.0326086956521738
2016-01-10,LAC,114,NOP,111,1.027027027027027
2016-01-10,HOU,107,IND,103,1.0388349514563107
2016-01-10,LAL,74,UTA,86,0.8604651162790697
2016-01-10,POR,115,OKC,110,1.0454545454545454
2016-01-10,NYK,100,MIL,88,1.1363636363636365
2016-01-11,BKN,79,SAS,106,0.7452830188679245
2016-01-11,GSW,111,MIA,103,1.0776699029126213
2016-01-11,CHI,100,WAS,114,0.8771929824561403
2016-01-12,NYK,120,BOS,114,1.0526315789473684
2016-01-12,DET,99,SAS,109,0.908256880733945
2016-01-12,IND,116,PHX,97,1.1958762886597938
2016-01-12,DAL,107,CLE,110,0.9727272727272728
2016-01-12,LAL,95,NOP,91,1.043956043956044
2016-01-12,MIL,106,CHI,101,1.0495049504950495
2016-01-12,MEM,91,HOU,107,0.8504672897196262
2016-01-12,MIN,96,OKC,101,0.9504950495049505
2016-01-13,DEN,112,GSW,110,1.018181818181818
2016-01-13,WAS,106,MIL,101,1.0495049504950495
2016-01-13,BOS,103,IND,94,1.0957446808510638
2016-01-13,BKN,110,NYK,104,1.0576923076923077
2016-01-13,POR,99,UTA,85,1.1647058823529413
2016-01-13,LAC,104,MIA,90,1.1555555555555554
2016-01-13,OKC,108,DAL,89,1.2134831460674158
2016-01-13,SAC,97,NOP,109,0.8899082568807339
2016-01-13,HOU,107,MIN,104,1.0288461538461537
2016-01-13,CHA,107,ATL,84,1.2738095238095237
2016-01-14,UTA,101,SAC,103,0.9805825242718447
2016-01-14,GSW,116,LAL,98,1.183673469387755
2016-01-14,PHI,111,CHI,115,0.9652173913043478
2016-01-14,MEM,103,DET,101,1.0198019801980198
2016-01-14,SAS,99,CLE,95,1.0421052631578946
2016-01-14,ORL,103,TOR,106,0.9716981132075472
2016-01-15,NOP,109,CHA,107,1.0186915887850467
2016-01-15,CHI,77,DAL,83,0.927710843373494
2016-01-15,BOS,117,PHX,103,1.1359223300970873
2016-01-15,IND,104,WAS,118,0.8813559322033898
2016-01-15,OKC,113,MIN,93,1.2150537634408602
2016-01-15,HOU,77,CLE,91,0.8461538461538461
2016-01-15,BKN,104,POR,116,0.896551724137931
2016-01-15,DEN,95,MIA,98,0.9693877551020408
2016-01-15,MIL,108,ATL,101,1.0693069306930694
2016-01-16,CHA,92,MIL,105,0.8761904761904762
2016-01-16,LAC,103,SAC,110,0.9363636363636364
2016-01-16,UTA,109,LAL,82,1.329268292682927
2016-01-16,WAS,117,BOS,119,0.9831932773109243
2016-01-16,MEM,103,NYK,95,1.0842105263157895
2016-01-16,DET,113,GSW,95,1.1894736842105262
2016-01-16,ATL,114,BKN,86,1.3255813953488371
2016-01-16,PHI,114,POR,89,1.2808988764044944
2016-01-17,LAL,95,HOU,112,0.8482142857142857
2016-01-17,DEN,129,IND,126,1.0238095238095237
2016-01-17,OKC,99,MIA,74,1.337837837837838
2016-01-17,MIN,117,PHX,87,1.3448275862068966
2016-01-17,SAS,112,DAL,83,1.3493975903614457
2016-01-18,ATL,98,ORL,81,1.2098765432098766
2016-01-18,TOR,112,BKN,100,1.12
2016-01-18,WAS,98,POR,108,0.9074074074074074
2016-01-18,MEM,101,NOP,99,1.02020202020202
2016-01-18,CHA,124,UTA,119,1.0420168067226891
2016-01-18,NYK,119,PHI,113,1.0530973451327434
2016-01-18,DAL,118,BOS,113,1.0442477876106195
2016-01-18,LAC,140,HOU,132,1.0606060606060606
2016-01-18,DET,101,CHI,111,0.9099099099099099
2016-01-18,CLE,98,GSW,132,0.7424242424242424
2016-01-19,MIA,79,MIL,91,0.8681318681318682
2016-01-19,NOP,114,MIN,99,1.1515151515151516
2016-01-19,DEN,104,OKC,110,0.9454545454545454
2016-01-19,PHX,94,IND,97,0.9690721649484536
2016-01-20,POR,98,ATL,104,0.9423076923076923
2016-01-20,LAL,93,SAC,112,0.8303571428571429
2016-01-20,DAL,106,MIN,94,1.127659574468085
2016-01-20,OKC,109,CHA,95,1.1473684210526316
2016-01-20,ORL,87,PHI,96,0.90625
2016-01-20,BKN,78,CLE,91,0.8571428571428571
2016-01-20,WAS,106,MIA,86,1.2325581395348837
2016-01-20,NYK,118,UTA,111,1.063063063063063
2016-01-20,CHI,94,GSW,125,0.752
2016-01-20,TOR,115,BOS,109,1.055045871559633
2016-01-20,HOU,114,DET,123,0.926829268292683
2016-01-21,NOP,115,DET,99,1.1616161616161615
2016-01-21,SAC,91,ATL,88,1.0340909090909092
2016-01-21,PHX,89,SAS,117,0.7606837606837606
2016-01-21,CLE,115,LAC,102,1.1274509803921569
2016-01-21,DEN,101,MEM,102,0.9901960784313726
2016-01-22,LAL,95,SAS,108,0.8796296296296297
2016-01-22,GSW,122,IND,110,1.1090909090909091
2016-01-22,DAL,106,OKC,109,0.9724770642201835
2016-01-22,ORL,116,CHA,120,0.9666666666666667
2016-01-22,BOS,110,CHI,101,1.0891089108910892
2016-01-22,HOU,102,MIL,98,1.0408163265306123
2016-01-22,NYK,88,LAC,116,0.7586206896551724
2016-01-22,TOR,101,MIA,81,1.2469135802469136
2016-01-22,BKN,86,UTA,108,0.7962962962962963
2016-01-23,NOP,116,MIL,99,1.1717171717171717
2016-01-23,PHX,98,ATL,95,1.0315789473684212
2016-01-23,SAC,108,IND,97,1.1134020618556701
2016-01-23,MIN,106,MEM,101,1.0495049504950495
2016-01-23,CHA,97,NYK,84,1.1547619047619047
2016-01-23,POR,121,LAL,103,1.174757281553398
2016-01-23,DEN,104,DET,101,1.0297029702970297
2016-01-23,CLE,83,CHI,96,0.8645833333333334
2016-01-24,HOU,115,DAL,104,1.1057692307692308
2016-01-24,TOR,112,LAC,94,1.1914893617021276
2016-01-24,PHI,92,BOS,112,0.8214285714285714
2016-01-24,BKN,116,OKC,106,1.0943396226415094
2016-01-25,GSW,120,SAS,90,1.3333333333333333
2016-01-25,DEN,105,ATL,119,0.8823529411764706
2016-01-25,UTA,92,DET,95,0.968421052631579
2016-01-25,CHI,84,MIA,89,0.9438202247191011
2016-01-25,CLE,114,MIN,107,1.0654205607476634
2016-01-25,SAC,128,CHA,129,0.9922480620155039
2016-01-25,MEM,108,ORL,102,1.0588235294117647
2016-01-25,WAS,91,BOS,116,0.7844827586206896
2016-01-25,NOP,111,HOU,112,0.9910714285714286
2016-01-26,MIL,107,ORL,100,1.07
2016-01-26,IND,89,LAC,91,0.978021978021978
2016-01-26,NYK,122,OKC,128,0.953125
2016-01-26,POR,112,SAC,97,1.1546391752577319
2016-01-26,TOR,106,WAS,89,1.1910112359550562
2016-01-26,LAL,90,DAL,92,0.9782608695652174
2016-01-26,PHI,113,PHX,103,1.0970873786407767
2016-01-26,BKN,98,MIA,102,0.9607843137254902
2016-01-27,BOS,111,DEN,103,1.0776699029126213
2016-01-27,ATL,83,LAC,85,0.9764705882352941
2016-01-27,CLE,115,PHX,93,1.2365591397849462
2016-01-27,DET,110,PHI,97,1.134020618556701
2016-01-27,MIN,123,OKC,126,0.9761904761904762
2016-01-27,SAS,130,HOU,99,1.3131313131313131
2016-01-27,UTA,102,CHA,73,1.3972602739726028
2016-01-27,GSW,127,DAL,107,1.1869158878504673
2016-01-28,IND,111,ATL,92,1.2065217391304348
2016-01-28,TOR,103,NYK,93,1.10752688172043
2016-01-28,NOP,114,SAC,105,1.0857142857142856
2016-01-28,LAL,91,CHI,114,0.7982456140350878
2016-01-28,WAS,113,DEN,117,0.9658119658119658
2016-01-28,MEM,103,MIL,83,1.2409638554216869
2016-01-29,OKC,116,HOU,108,1.0740740740740742
2016-01-29,UTA,103,MIN,90,1.1444444444444444
2016-01-29,MIL,103,MIA,107,0.9626168224299065
2016-01-29,DAL,91,BKN,79,1.1518987341772151
2016-01-29,POR,109,CHA,91,1.1978021978021978
2016-01-29,NYK,102,PHX,84,1.2142857142857142
2016-01-29,BOS,113,ORL,94,1.202127659574468
2016-01-29,DET,106,CLE,114,0.9298245614035088
2016-01-29,LAC,105,LAL,93,1.1290322580645162
2016-01-30,PHI,105,GSW,108,0.9722222222222222
2016-01-30,TOR,111,DET,107,1.0373831775700935
2016-01-30,NOP,105,BKN,103,1.0194174757281553
2016-01-30,MEM,121,SAC,117,1.0341880341880343
2016-01-30,IND,109,DEN,105,1.0380952380952382
2016-01-30,CLE,117,SAS,103,1.1359223300970873
2016-01-30,HOU,122,WAS,123,0.991869918699187
2016-01-31,ORL,119,BOS,114,1.043859649122807
2016-01-31,LAC,120,CHI,93,1.2903225806451613
2016-01-31,POR,96,MIN,93,1.032258064516129
2016-01-31,DAL,91,PHX,78,1.1666666666666667
2016-01-31,MIA,105,ATL,87,1.206896551724138
2016-01-31,LAL,82,CHA,101,0.8118811881188119
2016-01-31,NYK,95,GSW,116,0.8189655172413793
2016-02-01,UTA,105,CHI,96,1.09375
2016-02-01,SAC,111,MIL,104,1.0673076923076923
2016-02-01,ATL,112,DAL,97,1.1546391752577319
2016-02-01,IND,106,CLE,111,0.954954954954955
2016-02-01,BKN,100,DET,105,0.9523809523809523
2016-02-01,SAS,107,ORL,92,1.1630434782608696
2016-02-01,OKC,114,WAS,98,1.163265306122449
2016-02-01,NOP,95,MEM,110,0.8636363636363636
2016-02-01,DEN,112,TOR,93,1.2043010752688172
2016-02-02,PHX,97,TOR,104,0.9326923076923077
2016-02-02,LAL,119,MIN,115,1.0347826086956522
2016-02-02,POR,107,MIL,95,1.1263157894736842
2016-02-02,NYK,89,BOS,97,0.9175257731958762
2016-02-02,HOU,115,MIA,102,1.1274509803921569
2016-02-03,LAC,102,MIN,108,0.9444444444444444
2016-02-03,DAL,90,MIA,93,0.967741935483871
2016-02-03,CHA,106,CLE,97,1.092783505154639
2016-02-03,UTA,85,DEN,81,1.0493827160493827
2016-02-03,WAS,121,GSW,134,0.9029850746268657
2016-02-03,PHI,86,ATL,124,0.6935483870967742
2016-02-03,BOS,102,DET,95,1.0736842105263158
2016-02-03,SAC,102,CHI,107,0.9532710280373832
2016-02-03,BKN,100,IND,114,0.8771929824561403
2016-02-03,SAS,110,NOP,97,1.134020618556701
2016-02-03,OKC,117,ORL,114,1.0263157894736843
2016-02-04,DET,111,NYK,105,1.0571428571428572
2016-02-04,PHX,105,HOU,111,0.9459459459459459
2016-02-04,NOP,96,LAL,99,0.9696969696969697
2016-02-04,POR,103,TOR,110,0.9363636363636364
2016-02-05,NYK,85,MEM,91,0.9340659340659341
2016-02-05,DEN,115,CHI,110,1.0454545454545454
2016-02-05,CLE,103,BOS,104,0.9903846153846154
2016-02-05,UTA,84,MIL,81,1.037037037037037
2016-02-05,WAS,106,PHI,94,1.127659574468085
2016-02-05,ATL,102,IND,96,1.0625
2016-02-05,ORL,93,LAC,107,0.8691588785046729
2016-02-05,CHA,95,MIA,98,0.9693877551020408
2016-02-05,BKN,128,SAC,119,1.0756302521008403
2016-02-05,DAL,90,SAS,116,0.7758620689655172
2016-02-06,GSW,116,OKC,108,1.0740740740740742
2016-02-06,PHX,89,UTA,98,0.9081632653061225
2016-02-06,MEM,110,DAL,114,0.9649122807017544
2016-02-06,SAS,106,LAL,102,1.0392156862745099
2016-02-06,IND,112,DET,104,1.0769230769230769
2016-02-06,CHA,108,WAS,104,1.0384615384615385
2016-02-06,CLE,99,NOP,84,1.1785714285714286
2016-02-06,MIN,112,CHI,105,1.0666666666666667
2016-02-06,PHI,103,BKN,98,1.0510204081632653
2016-02-06,HOU,79,POR,96,0.8229166666666666
2016-02-07,ORL,96,ATL,94,1.0212765957446808
2016-02-07,NYK,96,DEN,101,0.9504950495049505
2016-02-07,BOS,128,SAC,119,1.0756302521008403
2016-02-07,MIA,93,LAC,100,0.93
2016-02-08,BKN,105,DEN,104,1.0096153846153846
2016-02-08,PHX,106,OKC,122,0.8688524590163934
2016-02-08,IND,89,LAL,87,1.0229885057471264
2016-02-08,CHA,108,CHI,91,1.1868131868131868
2016-02-08,MEM,106,POR,112,0.9464285714285714
2016-02-08,CLE,120,SAC,100,1.2
2016-02-08,PHI,92,LAC,98,0.9387755102040817
2016-02-08,ATL,110,ORL,117,0.9401709401709402
2016-02-08,DET,89,TOR,103,0.8640776699029126
2016-02-08,MIN,102,NOP,116,0.8793103448275862
2016-02-09,GSW,123,HOU,110,1.1181818181818182
2016-02-09,NYK,108,WAS,111,0.972972972972973
2016-02-09,MIL,112,BOS,111,1.009009009009009
2016-02-09,MIA,101,SAS,119,0.8487394957983193
2016-02-09,DAL,119,UTA,121,0.9834710743801653
2016-02-10,DET,92,DEN,103,0.8932038834951457
2016-02-10,ORL,96,SAS,98,0.9795918367346939
2016-02-10,POR,116,HOU,103,1.1262135922330097
2016-02-10,MIN,117,TOR,112,1.0446428571428572
2016-02-10,PHX,104,GSW,112,0.9285714285714286
2016-02-10,BOS,139,LAC,134,1.037313432835821
2016-02-10,IND,95,CHA,117,0.811965811965812
2016-02-10,CHI,90,ATL,113,0.7964601769911505
2016-02-10,BKN,90,MEM,109,0.8256880733944955
2016-02-10,NOP,100,UTA,96,1.0416666666666667
2016-02-10,PHI,110,SAC,114,0.9649122807017544
2016-02-10,CLE,120,LAL,111,1.0810810810810811
2016-02-11,MIL,99,WAS,92,1.076086956521739
2016-02-11,OKC,121,NOP,95,1.2736842105263158
2016-02-18,WAS,103,UTA,89,1.1573033707865168
2016-02-18,LAC,105,SAS,86,1.2209302325581395
2016-02-18,CLE,106,CHI,95,1.1157894736842104
2016-02-19,MEM,109,MIN,104,1.0480769230769231
2016-02-19,OKC,98,IND,101,0.9702970297029703
2016-02-19,CHI,116,TOR,106,1.0943396226415094
2016-02-19,MIL,95,CHA,98,0.9693877551020408
2016-02-19,BKN,109,NYK,98,1.1122448979591837
2016-02-19,PHX,100,HOU,116,0.8620689655172413
2016-02-19,NOP,121,PHI,114,1.0614035087719298
2016-02-19,LAL,113,SAS,119,0.9495798319327731
2016-02-19,POR,137,GSW,105,1.3047619047619048
2016-02-19,WAS,98,DET,86,1.1395348837209303
2016-02-19,SAC,116,DEN,110,1.0545454545454545
2016-02-19,ATL,111,MIA,115,0.9652173913043478
2016-02-19,UTA,111,BOS,93,1.1935483870967742
2016-02-19,ORL,110,DAL,104,1.0576923076923077
2016-02-20,MIN,95,NYK,103,0.9223300970873787
2016-02-20,MIA,114,WAS,94,1.2127659574468086
2016-02-20,LAC,112,GSW,115,0.9739130434782609
2016-02-20,ATL,109,MIL,117,0.9316239316239316
2016-02-21,DET,106,NOP,111,0.954954954954955
2016-02-21,OKC,92,CLE,115,0.8
2016-02-21,DAL,129,PHI,103,1.2524271844660195
2016-02-21,BKN,96,CHA,104,0.9230769230769231
2016-02-21,PHX,111,SAS,118,0.940677966101695
2016-02-21,POR,115,UTA,111,1.0360360360360361
2016-02-21,CHI,126,LAL,115,1.0956521739130434
2016-02-21,DEN,101,BOS,121,0.8347107438016529
2016-02-21,TOR,98,MEM,85,1.1529411764705881
2016-02-21,ORL,102,IND,105,0.9714285714285714
2016-02-22,MIL,108,LAL,101,1.0693069306930694
2016-02-22,LAC,124,PHX,84,1.4761904761904763
2016-02-22,ATL,92,GSW,102,0.9019607843137255
2016-02-22,MIA,101,IND,93,1.086021505376344
2016-02-22,CLE,88,DET,96,0.9166666666666666
2016-02-22,NYK,95,TOR,122,0.7786885245901639
2016-02-22,MIN,124,BOS,122,1.0163934426229508
2016-02-23,PHI,115,ORL,124,0.9274193548387096
2016-02-23,WAS,109,NOP,89,1.2247191011235956
2016-02-23,DEN,110,SAC,114,0.9649122807017544
2016-02-23,UTA,117,HOU,114,1.0263157894736843
2016-02-23,POR,112,BKN,104,1.0769230769230769
2016-02-24,IND,108,NYK,105,1.0285714285714285
2016-02-24,CLE,114,CHA,103,1.1067961165048543
2016-02-24,DET,111,PHI,91,1.2197802197802199
2016-02-24,DAL,103,OKC,116,0.8879310344827587
2016-02-24,CHI,109,WAS,104,1.0480769230769231
2016-02-24,MEM,128,LAL,119,1.0756302521008403
2016-02-24,SAC,92,SAS,108,0.8518518518518519
2016-02-24,LAC,81,DEN,87,0.9310344827586207
2016-02-24,MIA,112,GSW,118,0.9491525423728814
2016-02-24,TOR,114,MIN,105,1.0857142857142856
2016-02-25,UTA,78,SAS,96,0.8125
2016-02-25,BOS,112,MIL,107,1.0467289719626167
2016-02-25,ORL,114,GSW,130,0.8769230769230769
2016-02-25,POR,105,HOU,119,0.8823529411764706
2016-02-25,NOP,123,OKC,119,1.0336134453781514
2016-02-25,PHX,106,BKN,116,0.9137931034482759
2016-02-26,IND,95,CHA,96,0.9895833333333334
2016-02-26,LAL,95,MEM,112,0.8482142857142857
2016-02-26,SAC,107,LAC,117,0.9145299145299145
2016-02-26,NYK,108,ORL,95,1.1368421052631579
2016-02-26,DAL,122,DEN,116,1.0517241379310345
2016-02-26,TOR,99,CLE,97,1.0206185567010309
2016-02-26,PHI,94,WAS,103,0.912621359223301
2016-02-26,ATL,103,CHI,88,1.1704545454545454
2016-02-27,CHI,95,POR,103,0.9223300970873787
2016-02-27,UTA,96,BKN,98,0.9795918367346939
2016-02-27,OKC,118,GSW,121,0.9752066115702479
2016-02-27,NOP,110,MIN,112,0.9821428571428571
2016-02-27,BOS,101,MIA,89,1.1348314606741574
2016-02-27,HOU,94,SAS,104,0.9038461538461539
2016-02-27,MIL,91,DET,102,0.8921568627450981
2016-02-27,PHX,111,MEM,106,1.0471698113207548
2016-02-28,DET,114,TOR,101,1.1287128712871286
2016-02-28,WAS,113,CLE,99,1.1414141414141414
2016-02-28,DAL,128,MIN,101,1.2673267326732673
2016-02-28,ATL,87,CHA,76,1.144736842105263
2016-02-28,IND,102,POR,111,0.918918918918919
2016-02-28,NYK,81,MIA,98,0.826530612244898
2016-02-28,ORL,130,PHI,116,1.1206896551724137
2016-02-29,WAS,116,PHI,108,1.0740740740740742
2016-02-29,DEN,96,MEM,103,0.9320388349514563
2016-02-29,CLE,100,IND,96,1.0416666666666667
2016-02-29,MIL,128,HOU,121,1.0578512396694215
2016-02-29,LAC,105,BKN,95,1.105263157894737
2016-02-29,SAC,116,OKC,131,0.8854961832061069
2016-02-29,BOS,100,UTA,95,1.0526315789473684
2016-03-01,MIA,129,CHI,111,1.162162162162162
2016-03-01,DAL,121,ORL,108,1.1203703703703705
2016-03-01,NYK,85,POR,104,0.8173076923076923
2016-03-01,LAL,107,BKN,101,1.0594059405940595
2016-03-01,GSW,109,ATL,105,1.0380952380952382
2016-03-01,CHA,126,PHX,92,1.3695652173913044
2016-03-02,HOU,100,NOP,95,1.0526315789473684
2016-03-02,BOS,116,POR,93,1.2473118279569892
2016-03-02,TOR,104,UTA,94,1.1063829787234043
2016-03-02,LAC,103,OKC,98,1.0510204081632653
2016-03-02,MIN,98,WAS,104,0.9423076923076923
2016-03-02,MIL,99,IND,104,0.9519230769230769
2016-03-02,SAS,97,DET,81,1.1975308641975309
2016-03-02,ORL,102,CHI,89,1.146067415730337
2016-03-02,DEN,117,LAL,107,1.0934579439252337
2016-03-02,MEM,104,SAC,98,1.0612244897959184
2016-03-02,PHI,99,CHA,119,0.8319327731092437
2016-03-03,NOP,86,SAS,94,0.9148936170212766
2016-03-03,DAL,101,SAC,104,0.9711538461538461
2016-03-03,GSW,121,OKC,106,1.1415094339622642
2016-03-03,MIA,108,PHX,92,1.173913043478261
2016-03-04,ORL,84,PHX,102,0.8235294117647058
2016-03-04,CHA,108,IND,101,1.0693069306930694
2016-03-04,CLE,108,WAS,83,1.3012048192771084
2016-03-04,MIL,116,MIN,101,1.1485148514851484
2016-03-04,BOS,105,NYK,104,1.0096153846153846
2016-03-04,DEN,120,BKN,121,0.9917355371900827
2016-03-04,MEM,94,UTA,88,1.0681818181818181
2016-03-04,LAL,77,ATL,106,0.7264150943396226
2016-03-04,TOR,117,POR,115,1.017391304347826
2016-03-04,PHI,102,MIA,112,0.9107142857142857
2016-03-05,WAS,99,IND,100,0.99
2016-03-05,NOP,94,UTA,106,0.8867924528301887
2016-03-05,NYK,102,DET,89,1.146067415730337
2016-03-05,CHI,108,HOU,100,1.08
2016-03-05,LAC,97,ATL,107,0.9065420560747663
2016-03-05,CLE,120,BOS,103,1.1650485436893203
2016-03-05,MIN,132,BKN,118,1.11864406779661
2016-03-05,SAS,104,SAC,94,1.1063829787234043
2016-03-06,DET,123,POR,103,1.1941747572815533
2016-03-06,MIA,103,PHI,98,1.0510204081632653
2016-03-06,TOR,107,HOU,113,0.9469026548672567
2016-03-06,MEM,100,PHX,109,0.9174311926605505
2016-03-06,DEN,116,DAL,114,1.0175438596491229
2016-03-06,LAL,112,GSW,95,1.1789473684210525
2016-03-06,MIL,96,OKC,104,0.9230769230769231
2016-03-07,GSW,119,ORL,113,1.0530973451327434
2016-03-07,NOP,115,SAC,112,1.0267857142857142
2016-03-07,IND,99,SAS,91,1.0879120879120878
2016-03-07,CHA,108,MIN,103,1.0485436893203883
2016-03-07,CHI,100,MIL,90,1.1111111111111112
2016-03-07,CLE,103,MEM,106,0.9716981132075472
2016-03-07,DAL,90,LAC,109,0.8256880733944955
2016-03-08,TOR,104,BKN,99,1.0505050505050506
2016-03-08,LAL,107,ORL,98,1.0918367346938775
2016-03-08,DEN,110,NYK,94,1.1702127659574468
2016-03-08,MIN,91,SAS,116,0.7844827586206896
2016-03-08,UTA,84,ATL,91,0.9230769230769231
2016-03-08,POR,116,WAS,109,1.0642201834862386
2016-03-09,GSW,115,UTA,94,1.2234042553191489
2016-03-09,BOS,116,MEM,96,1.2083333333333333
2016-03-09,CHA,122,NOP,113,1.079646017699115
2016-03-09,DAL,96,DET,102,0.9411764705882353
2016-03-09,OKC,120,LAC,108,1.1111111111111112
2016-03-09,PHX,97,NYK,128,0.7578125
2016-03-09,SAC,111,CLE,120,0.925
2016-03-09,MIL,114,MIA,108,1.0555555555555556
2016-03-09,PHI,104,HOU,118,0.8813559322033898
2016-03-10,DEN,116,PHX,98,1.183673469387755
2016-03-10,TOR,104,ATL,96,1.0833333333333333
2016-03-10,SAS,109,CHI,101,1.0792079207920793
2016-03-10,LAL,108,CLE,120,0.9
2016-03-11,PHI,95,BKN,89,1.0674157303370786
2016-03-11,BOS,98,HOU,102,0.9607843137254902
2016-03-11,LAC,101,NYK,94,1.074468085106383
2016-03-11,SAC,100,ORL,107,0.9345794392523364
2016-03-11,CHI,96,MIA,118,0.8135593220338984
2016-03-11,CHA,118,DET,103,1.145631067961165
2016-03-11,OKC,96,MIN,99,0.9696969696969697
2016-03-11,MEM,121,NOP,114,1.0614035087719298
2016-03-11,GSW,128,POR,112,1.1428571428571428
2016-03-11,UTA,114,WAS,93,1.2258064516129032
2016-03-12,POR,121,ORL,84,1.4404761904761905
2016-03-12,CHA,125,HOU,109,1.146788990825688
2016-03-12,PHI,111,DET,125,0.888
2016-03-12,DAL,105,IND,112,0.9375
2016-03-12,GSW,123,PHX,116,1.0603448275862069
2016-03-12,SAS,93,OKC,85,1.0941176470588236
2016-03-12,DEN,116,WAS,100,1.16
2016-03-12,TOR,112,MIA,104,1.0769230769230769
2016-03-12,MIL,103,NOP,92,1.1195652173913044
2016-03-12,ATL,95,MEM,83,1.144578313253012
2016-03-13,BKN,100,MIL,109,0.9174311926605505
2016-03-13,LAL,87,NYK,90,0.9666666666666667
2016-03-13,ATL,104,IND,75,1.3866666666666667
2016-03-13,LAC,90,CLE,114,0.7894736842105263
2016-03-13,SAC,99,UTA,108,0.9166666666666666
2016-03-14,MIA,124,DEN,119,1.0420168067226891
2016-03-14,CHA,96,DAL,107,0.897196261682243
2016-03-14,WAS,124,DET,81,1.5308641975308641
2016-03-14,HOU,130,MEM,81,1.6049382716049383
2016-03-14,TOR,107,CHI,109,0.981651376146789
2016-03-14,PHX,107,MIN,104,1.0288461538461537
2016-03-14,OKC,128,POR,94,1.3617021276595744
2016-03-14,UTA,94,CLE,85,1.1058823529411765
2016-03-14,GSW,125,NOP,107,1.1682242990654206
2016-03-15,IND,103,BOS,98,1.0510204081632653
2016-03-15,MIL,89,TOR,107,0.8317757009345794
2016-03-15,BKN,131,PHI,114,1.1491228070175439
2016-03-15,SAS,108,LAC,87,1.2413793103448276
2016-03-15,ORL,116,DEN,110,1.0545454545454545
2016-03-15,LAL,98,SAC,106,0.9245283018867925
2016-03-16,GSW,121,NYK,85,1.423529411764706
2016-03-16,WAS,117,CHI,96,1.21875
2016-03-16,MEM,108,MIN,114,0.9473684210526315
2016-03-16,CHA,107,ORL,99,1.0808080808080809
2016-03-16,CLE,99,DAL,98,1.010204081632653
2016-03-16,SAC,108,NOP,123,0.8780487804878049
2016-03-16,DET,114,ATL,118,0.9661016949152542
2016-03-16,HOU,106,LAC,122,0.8688524590163934
2016-03-16,BOS,109,OKC,130,0.8384615384615385
2016-03-17,CHI,118,BKN,102,1.1568627450980393
2016-03-17,ATL,116,DEN,98,1.183673469387755
2016-03-17,MIA,106,CHA,109,0.9724770642201835
2016-03-17,SAS,118,POR,110,1.0727272727272728
2016-03-17,UTA,103,PHX,69,1.4927536231884058
2016-03-17,MIL,96,MEM,86,1.1162790697674418
